"PRJNA252803__1","PRJNA252803__2","PRJNA529794__1","PRJNA529794__2","PRJNA252803_fc","PRJNA529794_fc","group_num"
7.10375,8.46,0.192142857142857,0.447777777777778,1.19,2.33,"group_2444"
26.28,30.255,3.12571428571429,5.740625,1.15,1.84,"group_2445"
15.3275,18.4425,1.01428571428571,2.13770833333333,1.2,2.11,"group_2446"
7.83,8.455,0.406190476190476,1.18305555555556,1.08,2.91,"group_2447"
13.37,15.2875,1.57535714285714,2.685,1.14,1.7,"group_2448"
12.7,12.295,1.04,1.04479166666667,-1.03,1,"group_2449"
10.885,11.135,0.495,1.57916666666667,1.02,3.19,"group_2450"
7.7225,12.73,0.607142857142857,1.90104166666667,1.65,3.13,"group_2451"
20.615,26.3675,10.5407142857143,11.11625,1.28,1.05,"group_2452"
40.3125,42.44,3.47714285714286,3.10541666666667,1.05,-1.12,"group_2453"
10.485,12.13,0.095,0.769583333333333,1.16,8.1,"group_2454"
11.36875,12.0375,0.8925,1.57333333333333,1.06,1.76,"group_2455"
14.65875,16.37625,0.860714285714286,3.02916666666667,1.12,3.52,"group_2456"
21.69,21.7075,59.9264285714286,28.6491666666667,1,-2.09,"group_2457"
53.19,59.155,16.525,16.6466666666667,1.11,1.01,"group_24578"
30.15,33.15,0,0.350416666666667,1.1,Inf,"group_24579"
29.35,34.7025,15.4185714285714,16.2433333333333,1.18,1.05,"group_2458"
13.635,15.575,3.09214285714286,3.17041666666667,1.14,1.03,"group_24580"
53.8825,57.2425,17.1585714285714,15.0933333333333,1.06,-1.14,"group_24581"
69.125,68.015,5.505,4.61875,-1.02,-1.19,"group_24582"
33.715,38.17,4.29785714285714,3.63208333333333,1.13,-1.18,"group_24583"
144.9325,137.6325,9.86857142857143,10.9545833333333,-1.05,1.11,"group_24584"
15.07,22.11,1.31214285714286,3.10125,1.47,2.36,"group_24586"
114.5025,145.415,10.5628571428571,21.8170833333333,1.27,2.07,"group_24589"
17.3725,18.2875,2.08,2.46541666666667,1.05,1.19,"group_2459"
29.56,36.36,2.745,3.3725,1.23,1.23,"group_24590"
91.67,99.0075,6.27214285714286,19.6475,1.08,3.13,"group_24591"
17.73,24.0575,3.46821428571429,3.14208333333333,1.36,-1.1,"group_24592"
66.445,68.885,2.08785714285714,3.3775,1.04,1.62,"group_24593"
198.915,188.6,30.4692857142857,41.1391666666667,-1.05,1.35,"group_24594"
30.065,33.6325,0.464285714285714,0.936666666666667,1.12,2.02,"group_24596"
243.45,219.285,93.8485714285714,118.516666666667,-1.11,1.26,"group_24599"
19.9425,21.5275,2.97642857142857,8.79916666666667,1.08,2.96,"group_2460"
33.52,43.6225,0.389285714285714,1.01833333333333,1.3,2.62,"group_24601"
16.98,11.725,1.44857142857143,3.72166666666667,-1.45,2.57,"group_24602"
20.7225,30.12,1.15285714285714,2.01041666666667,1.45,1.74,"group_24605"
127.8675,141.75,0.522857142857143,1.52625,1.11,2.92,"group_24606"
13.17,13.25,1.63214285714286,9.24958333333333,1.01,5.67,"group_24607"
17.665,19.3925,3.81071428571429,3.60333333333333,1.1,-1.06,"group_24608"
194.635,202.535,22.4507142857143,32.3545833333333,1.04,1.44,"group_24609"
14.78,17.5675,0.38,0.969791666666667,1.19,2.55,"group_2461"
47.985,48.385,1.59285714285714,2.82458333333333,1.01,1.77,"group_24610"
18.195,17.235,0.784285714285714,4.08708333333333,-1.06,5.21,"group_24613"
14.2,21.2675,9.68785714285714,11.1533333333333,1.5,1.15,"group_24615"
9.24,10.7125,1.43214285714286,0.0916666666666667,1.16,-15.62,"group_24616"
344.3325,325.0325,73.8157142857143,66.5341666666667,-1.06,-1.11,"group_24617"
84.2325,83.975,11.335,14.9275,-1,1.32,"group_24618"
24.6425,26.115,0.0185714285714286,0.345,1.06,18.58,"group_24619"
15.12625,14.76875,0.147142857142857,1.96916666666667,-1.02,13.38,"group_2462"
38.705,38.1725,20,16.7525,-1.01,-1.19,"group_24620"
14.41,25.59,0.645714285714286,1.89583333333333,1.78,2.94,"group_24621"
29.1775,33.755,3.71357142857143,2.78375,1.16,-1.33,"group_24622"
32.51,32.9075,0.807857142857143,0.387083333333333,1.01,-2.09,"group_24623"
23.1725,22.535,0.949285714285714,1.47541666666667,-1.03,1.55,"group_24624"
65.8825,60.4875,2.23285714285714,3.61291666666667,-1.09,1.62,"group_24625"
7.705,8.65,1.68714285714286,1.75041666666667,1.12,1.04,"group_24626"
50.4075,50.29,36.5514285714286,46.79125,-1,1.28,"group_24627"
50.4075,50.29,25.6042857142857,26.7358333333333,-1,1.04,"group_24628"
8.2275,12.41,0.761071428571429,1.07447916666667,1.51,1.41,"group_2463"
15.7575,15.4025,1.11857142857143,1.5725,-1.02,1.41,"group_24630"
52.7525,57.965,3.13214285714286,5.46041666666667,1.1,1.74,"group_24631"
24.675,25.935,1.80714285714286,5.69541666666667,1.05,3.15,"group_24632"
16.4725,11.535,1.45214285714286,0.662083333333333,-1.43,-2.19,"group_24633"
42.7175,46.2875,4.71214285714286,4.50458333333333,1.08,-1.05,"group_24636"
42.7175,46.2875,4.71214285714286,4.50458333333333,1.08,-1.05,"group_24637"
23.9375,24.3775,2.75142857142857,2.69416666666667,1.02,-1.02,"group_24638"
21.5325,15.41,4.86428571428571,2.43833333333333,-1.4,-1.99,"group_24639"
11.2675,11.705,0.174285714285714,0.365,1.04,2.09,"group_2464"
60.065,68.8225,6.46642857142857,8.02583333333333,1.15,1.24,"group_24642"
12.1425,13.755,1.325,5.8075,1.13,4.38,"group_24643"
9.325,11.495,0.289285714285714,0.606666666666667,1.23,2.1,"group_24644"
141.2725,137.465,14.2928571428571,22.8375,-1.03,1.6,"group_24645"
25.9225,27.79,0.517142857142857,6.14583333333333,1.07,11.88,"group_24646"
359.2525,370.9175,52.3628571428571,53.2616666666667,1.03,1.02,"group_24647"
21.49,24.345,2.05071428571429,3.415,1.13,1.67,"group_24649"
10.9425,10.88,2.785,4.32458333333333,-1.01,1.55,"group_2465"
29.3725,27.4275,7.55142857142857,10.9075,-1.07,1.44,"group_24651"
10.73,20.82,0,0.416666666666667,1.94,Inf,"group_24652"
23.9775,29.56,7.53928571428571,9.71458333333333,1.23,1.29,"group_24654"
31.6475,31.195,7.03642857142857,8.03791666666667,-1.01,1.14,"group_24658"
8.7725,13.405,5.375,12.0941666666667,1.53,2.25,"group_2466"
34.705,39.7925,5.16214285714286,8.02416666666667,1.15,1.55,"group_24661"
34.705,39.7925,3.91285714285714,1.1975,1.15,-3.27,"group_24662"
7.2975,11.77,9.865,18.44625,1.61,1.87,"group_24663"
49.88,47.305,27.9064285714286,19.195,-1.05,-1.45,"group_24668"
11.9,13.1675,1.21857142857143,1.28708333333333,1.11,1.06,"group_24669"
12.19375,13.06875,1.62214285714286,3.53875,1.07,2.18,"group_2467"
15.2025,17.275,0.366428571428571,0.3125,1.14,-1.17,"group_24672"
16.59,17.08,3.92714285714286,8.38083333333333,1.03,2.13,"group_24675"
19.6325,20.36,3.08357142857143,1.41708333333333,1.04,-2.18,"group_24677"
20.54,26.475,0.0521428571428571,0.3375,1.29,6.47,"group_24679"
9.92875,7.34,1.06071428571429,1.49791666666667,-1.35,1.41,"group_2468"
7.725,10.4925,1.355,1.68208333333333,1.36,1.24,"group_24680"
43.7175,43.625,2.895,2.29125,-1,-1.26,"group_24681"
13.3875,13.785,5.06785714285714,8.37583333333333,1.03,1.65,"group_24682"
27.8225,29.06,22.0714285714286,32.8695833333333,1.04,1.49,"group_24683"
10.055,13.4725,4.24642857142857,4.57458333333333,1.34,1.08,"group_24689"
21.3825,30.5625,2.09,5.10104166666667,1.43,2.44,"group_2469"
15.7775,16.65,4.82071428571429,7.75791666666667,1.06,1.61,"group_24690"
11.5225,11.165,8.28642857142857,4.06833333333333,-1.03,-2.04,"group_24692"
7.585,11.08,0,1.11458333333333,1.46,Inf,"group_24693"
32.2275,34.4175,7.11928571428571,6.21375,1.07,-1.15,"group_24695"
13.655,12.22,3.33571428571429,2.39208333333333,-1.12,-1.39,"group_24696"
11.1225,9.81,0.734285714285714,1.28625,-1.13,1.75,"group_24698"
16.745,19.305,0.0742857142857143,0.547916666666667,1.15,7.38,"group_24699"
12.23625,13.6425,1.35928571428571,3.97375,1.11,2.92,"group_2470"
8.9625,6.915,3.78714285714286,2.96,-1.3,-1.28,"group_24701"
11.1,11.665,1.93071428571429,0.372083333333333,1.05,-5.19,"group_24702"
13.7525,24.1825,8.71285714285714,2.645,1.76,-3.29,"group_24703"
19.105,16.29,5.74714285714286,5.63583333333333,-1.17,-1.02,"group_24704"
31.9,42.06,1.38285714285714,3.70666666666667,1.32,2.68,"group_24705"
6.285,12.1375,0,0.390833333333333,1.93,Inf,"group_24707"
26.9275,26.665,8.65071428571428,11.33875,-1.01,1.31,"group_24709"
26.6525,24.2975,6.83642857142857,2.69875,-1.1,-2.53,"group_2471"
685.9325,626.8525,25.9842857142857,31.0175,-1.09,1.19,"group_24711"
30.805,34.5225,2.31428571428571,9.50541666666667,1.12,4.11,"group_24713"
16.71,23.8125,10.7092857142857,10.7375,1.43,1,"group_24715"
16.71,23.8125,10.7092857142857,10.7375,1.43,1,"group_24716"
61.9925,57.67,1.94,6.75916666666667,-1.07,3.48,"group_24717"
9.2475,9.47,4.85964285714286,2.65104166666667,1.02,-1.83,"group_2472"
51.5775,48.0775,4.23571428571429,2.75166666666667,-1.07,-1.54,"group_24720"
39.82,47.11,1.45928571428571,2.84208333333333,1.18,1.95,"group_24721"
39.82,47.11,1.45928571428571,2.84208333333333,1.18,1.95,"group_24722"
20.535,19.02,4.19714285714286,3.32583333333333,-1.08,-1.26,"group_24723"
24.6275,26.6125,0.00357142857142857,0.603333333333333,1.08,168.93,"group_24724"
56.07,47.895,8.79142857142857,19.5716666666667,-1.17,2.23,"group_24726"
179.4175,192.08,38.7242857142857,21.4883333333333,1.07,-1.8,"group_24727"
43.1825,58.62,0.479285714285714,1.88791666666667,1.36,3.94,"group_24728"
97.4525,113.215,9.69357142857143,11.4416666666667,1.16,1.18,"group_24729"
18.4075,22.445,1.795,3.77291666666667,1.22,2.1,"group_2473"
97.4525,113.215,9.69357142857143,11.4416666666667,1.16,1.18,"group_24730"
31.2125,25.965,4.82357142857143,2.44375,-1.2,-1.97,"group_24731"
46.4275,45.19,0.171428571428571,1.21708333333333,-1.03,7.1,"group_24732"
65.205,67.7875,6.23714285714286,4.14041666666667,1.04,-1.51,"group_24733"
248.66,304.1475,31.97,21.1745833333333,1.22,-1.51,"group_24734"
24.85,27.9,1.11571428571429,3.23333333333333,1.12,2.9,"group_24735"
120.75,128.08,25.1657142857143,29.3183333333333,1.06,1.17,"group_24737"
15.0275,20.3975,0.00642857142857143,0.571875,1.36,88.96,"group_24738"
23.73,22.6175,1.26428571428571,2.27666666666667,-1.05,1.8,"group_24739"
107.2775,119.1325,12.5642857142857,15.7410416666667,1.11,1.25,"group_2474"
16.52,21.6575,2.06285714285714,6.0925,1.31,2.95,"group_24740"
62.5975,69.055,2.46785714285714,5.08583333333333,1.1,2.06,"group_24741"
67.96,74.1575,10.6657142857143,13.0808333333333,1.09,1.23,"group_24742"
62.94,71.8575,7.28642857142857,9.05291666666667,1.14,1.24,"group_24743"
62.94,71.8575,7.28642857142857,9.05291666666667,1.14,1.24,"group_24744"
13.9125,13.8925,0.779285714285714,0.61625,-1,-1.26,"group_24745"
48.7275,48.9325,11.7842857142857,7.83541666666667,1,-1.5,"group_24746"
50.905,53.0325,1.65,3.61541666666667,1.04,2.19,"group_24747"
16.2875,12.995,4.23285714285714,3.11916666666667,-1.25,-1.36,"group_24749"
14.2491666666667,15.7916666666667,1.42428571428571,2.58583333333333,1.11,1.82,"group_2475"
23.305,30.4175,2.27071428571429,5.22541666666667,1.31,2.3,"group_24753"
20.525,22.5325,18.265,6.84416666666667,1.1,-2.67,"group_24754"
35.1175,23.8325,1.28214285714286,0.152083333333333,-1.47,-8.43,"group_24755"
13.1975,17.1475,0.662142857142857,0.955416666666667,1.3,1.44,"group_24756"
56.4025,59.315,8.69071428571429,13.8108333333333,1.05,1.59,"group_24757"
8.2225,13.2225,2.20785714285714,2.46,1.61,1.11,"group_24759"
8.0425,9.26625,0.377142857142857,2.62916666666667,1.15,6.97,"group_2476"
32.81,34.675,2.985,3.01291666666667,1.06,1.01,"group_24760"
414.425,464.99,34.9428571428571,44.7341666666667,1.12,1.28,"group_24761"
12.525,19.71,0.223571428571429,1.72041666666667,1.57,7.7,"group_24766"
14.735,8.09,1.42,2.06833333333333,-1.82,1.46,"group_24767"
22.005,21.885,18.6864285714286,11.8141666666667,-1.01,-1.58,"group_24768"
43.6825,23.655,1.65357142857143,2.16916666666667,-1.85,1.31,"group_24769"
10.725,16.43625,0.0117857142857143,0.449166666666667,1.53,38.11,"group_2477"
22.06,24.16,1.39857142857143,3.40041666666667,1.1,2.43,"group_24770"
36.1575,37.5225,0,0.924166666666667,1.04,Inf,"group_24772"
18.2575,20.395,0.0114285714285714,0.545,1.12,47.69,"group_24775"
126.645,116.94,22.0664285714286,23.4720833333333,-1.08,1.06,"group_24776"
20.75,22.16,5.49428571428571,8.33,1.07,1.52,"group_24778"
9.2125,7.345,0.857142857142857,0.992083333333333,-1.25,1.16,"group_24779"
7.6275,7.8675,0.00142857142857143,0.345833333333333,1.03,242.08,"group_2478"
20.82,20.36,3.09214285714286,3.7525,-1.02,1.21,"group_24781"
9.1725,9.9325,1.225,0.00291666666666667,1.08,-420,"group_24783"
6.0325,9.6475,0.993571428571429,1.05333333333333,1.6,1.06,"group_24785"
8.7075,10.1425,2.565,0.0504166666666667,1.16,-50.88,"group_24786"
4.4925,6.49,1.04,4.67,1.44,4.49,"group_24787"
20.4,20.39,2.50785714285714,2.78916666666667,-1,1.11,"group_24789"
10.28875,12.6275,0.335714285714286,0.461527777777778,1.23,1.37,"group_2479"
20.3225,17.3475,0.599285714285714,1.22583333333333,-1.17,2.05,"group_24791"
18.6025,22.4175,4.87071428571429,5.86458333333333,1.21,1.2,"group_24794"
14.43,18.0875,1.43357142857143,1.85083333333333,1.25,1.29,"group_24797"
7.91,9.0875,0.341428571428571,0.01375,1.15,-24.83,"group_24798"
164.0275,232.445,11.2242857142857,15.1595833333333,1.42,1.35,"group_24799"
13.2175,10.7425,1.56642857142857,0.6025,-1.23,-2.6,"group_2480"
14.6575,15.6775,0.245,4.05625,1.07,16.56,"group_24800"
11.8825,9.7775,2.05642857142857,4.23666666666667,-1.22,2.06,"group_24801"
40.245,39.815,26.1785714285714,19.5233333333333,-1.01,-1.34,"group_24802"
15.0675,15.3825,1.38642857142857,4.62875,1.02,3.34,"group_24804"
15.5025,16.0875,2.98571428571429,4.19541666666667,1.04,1.41,"group_24807"
18.245,22.03,2.87714285714286,1.39041666666667,1.21,-2.07,"group_24808"
20.3425,19.2075,3.11,8.62375,-1.06,2.77,"group_24809"
24.5475,19.695,0.856428571428571,2.74666666666667,-1.25,3.21,"group_24816"
32.7775,37.415,0.650714285714286,0.535833333333333,1.14,-1.21,"group_24817"
13.77,16.76,1.62,3.75958333333333,1.22,2.32,"group_24818"
8.88,11.0725,0.776785714285714,0.995833333333333,1.25,1.28,"group_24819"
16.025,10.3675,0.247142857142857,1.38625,-1.55,5.61,"group_2482"
100.95,95.8275,5.56285714285714,38.2833333333333,-1.05,6.88,"group_24822"
8.555,12.3875,0.00642857142857143,0.533333333333333,1.45,82.96,"group_24824"
5.4,7.705,3.85428571428571,7.44083333333333,1.43,1.93,"group_24825"
14.85,20.05,0.361428571428571,0.804166666666667,1.35,2.22,"group_24826"
8.67,9.935,0.63,0.594583333333333,1.15,-1.06,"group_24827"
6.8375,11.8525,9.78071428571429,5.28041666666667,1.73,-1.85,"group_24829"
10.39,13.57,0.757142857142857,2.13125,1.31,2.81,"group_2483"
116.21,115.9775,2.63928571428571,1.04,-1,-2.54,"group_24830"
6.265,10.66,21.1771428571429,23.0366666666667,1.7,1.09,"group_24831"
5.1325,6.7775,0.982142857142857,0,1.32,-Inf,"group_24834"
26.1325,25.5675,0.512857142857143,0.720416666666667,-1.02,1.4,"group_24835"
41.5475,40.7675,2.44428571428571,6.75916666666667,-1.02,2.77,"group_2484"
10.2075,10.835,0.968571428571429,1.41041666666667,1.06,1.46,"group_24841"
274.45,245.58,21.7671428571429,25.465,-1.12,1.17,"group_24842"
16.8475,16.375,2.31785714285714,2.5075,-1.03,1.08,"group_24843"
18.515,20.6775,0,0.15125,1.12,Inf,"group_24844"
364.3425,380.52,5.08214285714286,8.90083333333333,1.04,1.75,"group_24846"
10.44,10.005,1.13928571428571,0.745416666666667,-1.04,-1.53,"group_24848"
9.715,11.035,0.833809523809524,1.83069444444444,1.14,2.2,"group_2485"
50.6575,52.945,3.24571428571429,5.10208333333333,1.05,1.57,"group_24850"
39.365,37.37,1.97142857142857,1.39333333333333,-1.05,-1.41,"group_24851"
32.0575,36.8575,1.05428571428571,1.23958333333333,1.15,1.18,"group_24853"
59.945,60.02,5.62857142857143,7.50125,1,1.33,"group_24854"
36.7075,37.445,6.77,5.59833333333333,1.02,-1.21,"group_24855"
33.0125,32.7675,6.15142857142857,5.11541666666667,-1.01,-1.2,"group_24857"
17.73,20.72,1.18428571428571,6.9175,1.17,5.84,"group_2486"
13.955,14.47,3.48214285714286,4.31625,1.04,1.24,"group_24860"
34.21,32.355,3.81214285714286,1.71083333333333,-1.06,-2.23,"group_24862"
135.905,140.1925,111.186428571429,134.790416666667,1.03,1.21,"group_24863"
39.005,37.97,3.31142857142857,3.14375,-1.03,-1.05,"group_24865"
30.57,28.655,3.265,3.76666666666667,-1.07,1.15,"group_24869"
6.71,14.37,2.02071428571429,1.6625,2.14,-1.22,"group_2487"
11.0175,11.6025,0.703571428571429,1.44833333333333,1.05,2.06,"group_24870"
75.98,86.08,12.2092857142857,19.18,1.13,1.57,"group_24871"
25.9325,30.2,3.90071428571429,8.23375,1.16,2.11,"group_24872"
10.3275,14.45,2.24571428571429,5.190625,1.4,2.31,"group_24873"
23.235,25.165,1.545,2.02333333333333,1.08,1.31,"group_24874"
176.01,186.5175,13.3321428571429,18.9570833333333,1.06,1.42,"group_24876"
176.01,186.5175,13.3321428571429,18.9570833333333,1.06,1.42,"group_24877"
21.745,30.505,2.31214285714286,6.56041666666667,1.4,2.84,"group_24878"
30.2125,28.6925,3.23357142857143,2.60958333333333,-1.05,-1.24,"group_24879"
34.585,38.3975,4.50642857142857,7.96791666666667,1.11,1.77,"group_2488"
66.6825,68.8175,10.2078571428571,9.0575,1.03,-1.13,"group_24880"
10.265,14.4275,0,0.2275,1.41,Inf,"group_24881"
123.5225,102.3125,5.65857142857143,3.25125,-1.21,-1.74,"group_24882"
38.405,35.4125,2.50285714285714,3.76625,-1.08,1.5,"group_24883"
267.285,289.3525,52.1157142857143,61.21875,1.08,1.17,"group_24884"
32.025,27.6025,0.520714285714286,1.1375,-1.16,2.18,"group_24885"
120.945,123.8825,3.795,4.57833333333333,1.02,1.21,"group_24887"
30.1275,27.625,1.36571428571429,2.5325,-1.09,1.85,"group_2489"
69.7875,64.88,26.1835714285714,22.26125,-1.08,-1.18,"group_24891"
7.7625,14.515,0.920714285714286,2.51166666666667,1.87,2.73,"group_24892"
22.0225,22.085,4.26214285714286,2.63375,1,-1.62,"group_24893"
19.75,17.7625,2.64857142857143,4.63958333333333,-1.11,1.75,"group_24894"
9.74,11.65,0.00285714285714286,0.238125,1.2,83.34,"group_24895"
69.835,89.4375,3.47571428571429,12.47,1.28,3.59,"group_24899"
34.6,35.595,5.90571428571429,17.2079166666667,1.03,2.91,"group_2490"
37.3,31.52,13.5778571428571,21.8795833333333,-1.18,1.61,"group_24901"
61.155,55.8,1.36785714285714,2.47458333333333,-1.1,1.81,"group_24902"
74.13,71.475,4.67642857142857,3.52708333333333,-1.04,-1.33,"group_24903"
27.745,28.215,3.89928571428571,9.41083333333333,1.02,2.41,"group_24904"
27.4575,29.6925,3.46642857142857,1.88583333333333,1.08,-1.84,"group_24905"
198.0975,217.1625,45.6471428571429,47.54375,1.1,1.04,"group_24909"
22.735,23.09,2.10857142857143,1.385,1.02,-1.52,"group_24914"
8.6325,10.0075,2.16,0.00875,1.16,-246.86,"group_24916"
39.4675,35.93,46.2257142857143,61.8133333333333,-1.1,1.34,"group_24917"
9.04,7.5675,0.00214285714285714,1.9625,-1.19,915.83,"group_24919"
9.95125,14.58125,2.32928571428571,5.61291666666667,1.47,2.41,"group_2492"
8.4175,8.9375,0.00214285714285714,1.60125,1.06,747.25,"group_24921"
37.5475,36.2375,17.2607142857143,16.7604166666667,-1.04,-1.03,"group_24922"
17.0825,23.1,1.20142857142857,1.17958333333333,1.35,-1.02,"group_24923"
13.6325,14.455,1.53857142857143,1.25416666666667,1.06,-1.23,"group_24924"
20.1775,15.4425,1.90142857142857,1.42916666666667,-1.31,-1.33,"group_24925"
15.9225,16.6025,0.0421428571428571,0.194583333333333,1.04,4.62,"group_24926"
12.215,15.905,0.015,0.52,1.3,34.67,"group_24927"
40.4175,45.4525,0.232857142857143,2.14791666666667,1.12,9.22,"group_24929"
28.60625,29.38875,6.73428571428571,11.72,1.03,1.74,"group_2493"
16.46,17.97,1.86785714285714,2.66708333333333,1.09,1.43,"group_24930"
7.77,6.12,0.02,0.504583333333333,-1.27,25.23,"group_24932"
4.8475,7.0025,3.51,17.7325,1.44,5.05,"group_24933"
7.78,9.3775,0.149285714285714,0.7125,1.21,4.77,"group_24935"
11,16.2,1.98,3.50666666666667,1.47,1.77,"group_24938"
10.165,9.12,0.24047619047619,2.2075,-1.11,9.18,"group_2494"
7.34,12.0325,0.362142857142857,0,1.64,-Inf,"group_24940"
19.6125,21.1075,0.769285714285714,2.62416666666667,1.08,3.41,"group_24943"
12.3225,12.71,0.155,1.48,1.03,9.55,"group_24947"
28.2675,27.5825,1.11785714285714,0.0579166666666667,-1.02,-19.3,"group_24948"
15.4775,17.905,2.43214285714286,6.60875,1.16,2.72,"group_24949"
8.5175,6.5625,0.406428571428571,2.105,-1.3,5.18,"group_2495"
39.28,42.875,17.705,15.6635416666667,1.09,-1.13,"group_24950"
13.7225,12.2025,1.14357142857143,2.09958333333333,-1.12,1.84,"group_24952"
13.605,20.7425,1.65714285714286,6.65625,1.52,4.02,"group_24953"
12.2375,12.3175,2.72928571428571,3.85791666666667,1.01,1.41,"group_24954"
11.29,13.4325,0.00714285714285714,1.05291666666667,1.19,147.41,"group_24959"
15.74,18.025,1.91107142857143,2.29416666666667,1.15,1.2,"group_2496"
105.2275,113.8825,128.418571428571,99.2720833333333,1.08,-1.29,"group_24963"
11.9,17.0525,0.392857142857143,0.824583333333333,1.43,2.1,"group_24964"
25.8825,28.2,4.92142857142857,11.2841666666667,1.09,2.29,"group_24966"
36.5125,25.4275,1.87714285714286,2.93291666666667,-1.44,1.56,"group_24967"
121.485,128.7325,10.2292857142857,21.2458333333333,1.06,2.08,"group_2497"
10.3575,17.845,0.0878571428571429,0.211666666666667,1.72,2.41,"group_24970"
25.0525,20.6675,3.54714285714286,3.4375,-1.21,-1.03,"group_24971"
18.5725,16.085,18.6085714285714,20.7008333333333,-1.15,1.11,"group_24972"
11.425,9.54,1.80857142857143,2.29958333333333,-1.2,1.27,"group_24974"
7.6475,8.9525,0.00428571428571429,0.449583333333333,1.17,104.9,"group_24975"
10.4675,16.1925,10.4235714285714,19.0345833333333,1.55,1.83,"group_24977"
5.625,7.2875,0.799285714285714,0.74875,1.3,-1.07,"group_24979"
8.5625,10.91125,0.500357142857143,0.486666666666667,1.27,-1.03,"group_2498"
36.1325,35.99,3.55285714285714,6.62291666666667,-1,1.86,"group_24981"
843.8325,974.8975,128.705357142857,108.106666666667,1.16,-1.19,"group_24982"
34.77,28.515,4.24,0.3075,-1.22,-13.79,"group_24983"
27.12,29.1225,0.423571428571429,2.97791666666667,1.07,7.03,"group_24985"
28.845,28.5925,10.0657142857143,8.86916666666667,-1.01,-1.13,"group_24986"
34.275,33.7275,3.88357142857143,2.80125,-1.02,-1.39,"group_24987"
215.435,204.87,2.92357142857143,7.10208333333333,-1.05,2.43,"group_24988"
24.1,23.3375,0.692142857142857,0.827083333333333,-1.03,1.19,"group_24989"
160.0575,177.1075,3.47428571428571,8.95041666666667,1.11,2.58,"group_2499"
66.2825,70.11,13.6528571428571,19.8908333333333,1.06,1.46,"group_24990"
48.1725,66.18,0.367142857142857,0.714583333333333,1.37,1.95,"group_24991"
27.7075,25.5275,9.91071428571429,14.285,-1.09,1.44,"group_24993"
45.235,41.775,1.035,2.45458333333333,-1.08,2.37,"group_24994"
25.2025,21.565,0.428571428571429,0.352083333333333,-1.17,-1.22,"group_24995"
76.0475,81.3025,6.26928571428571,2.63916666666667,1.07,-2.38,"group_24996"
6.805,8.09,0.0457142857142857,0.0441666666666667,1.19,-1.04,"group_24997"
64.5025,63.22,1.20071428571429,0.764583333333333,-1.02,-1.57,"group_24998"
14.975,17.3575,0.0185714285714286,0.874583333333333,1.16,47.09,"group_24999"
25.845,27.04,1.73904761904762,3.06152777777778,1.05,1.76,"group_25"
25.855,25.96125,1.15357142857143,1.44858333333333,1,1.26,"group_250"
23.135,23.0025,11.4414285714286,11.6304166666667,-1.01,1.02,"group_2500"
46.75,20.3475,1.65357142857143,2.16916666666667,-2.3,1.31,"group_25000"
97.82,117.7,7.66071428571429,13.2241666666667,1.2,1.73,"group_25001"
51.1875,60.675,1.01714285714286,1.23166666666667,1.19,1.21,"group_25002"
32.4725,36.22,12.9257142857143,8.405,1.12,-1.54,"group_25004"
19.165,21.045,1.665,0.669583333333333,1.1,-2.49,"group_25006"
144.3475,155.36,4.79071428571429,3.09041666666667,1.08,-1.55,"group_25007"
6.9975,9.69,1.48321428571429,2.109375,1.38,1.42,"group_25008"
25.945,22.39,3.32857142857143,3.95583333333333,-1.16,1.19,"group_25009"
41.7675,48.2325,2.47357142857143,5.41430555555556,1.15,2.19,"group_2501"
39.2725,46.765,5.21642857142857,1.83041666666667,1.19,-2.85,"group_25010"
14.625,15.91,0.345,1.98791666666667,1.09,5.76,"group_25011"
10.87,14.6675,0.729285714285714,3.16208333333333,1.35,4.34,"group_25014"
39.315,33.9775,3.05357142857143,8.14041666666667,-1.16,2.67,"group_25015"
9.2825,9.435,0.0435714285714286,1.99833333333333,1.02,45.86,"group_25016"
23.59,19.7475,0.135714285714286,0.524166666666667,-1.19,3.86,"group_25019"
151.345,173.4075,33.8892857142857,44.23125,1.15,1.31,"group_2502"
16.0625,18.2875,0,1.82625,1.14,Inf,"group_25020"
13.8975,17.14,0.346428571428571,2.09458333333333,1.23,6.05,"group_25022"
109.51,120.3125,20.2664285714286,29.6129166666667,1.1,1.46,"group_25023"
11.7025,8.445,0.925714285714286,1.71,-1.39,1.85,"group_25024"
8.6225,13.31,0,0.414166666666667,1.54,Inf,"group_25025"
16.15,7.205,0.257142857142857,2.33375,-2.24,9.08,"group_25026"
52.875,40.5,1.56785714285714,4.41,-1.31,2.81,"group_25027"
19.3025,22.96,0.0764285714285714,0.702916666666667,1.19,9.2,"group_25028"
70.585,76.7075,14.3664285714286,14.86375,1.09,1.03,"group_25029"
41.585,46.635,13.4171428571429,10.2841666666667,1.12,-1.3,"group_2503"
70.585,76.7075,14.3664285714286,14.86375,1.09,1.03,"group_25030"
20.385,19.4925,5.67714285714286,5.41291666666667,-1.05,-1.05,"group_25031"
117.7425,109,4.19714285714286,7.91166666666667,-1.08,1.89,"group_25032"
14.64,17.055,0.473571428571429,1.23791666666667,1.16,2.61,"group_25034"
27.4225,29.4,0,0.950416666666667,1.07,Inf,"group_25035"
24.6475,24.6325,1.79714285714286,5.16458333333333,-1,2.87,"group_25036"
76.0475,70.7025,12.8671428571429,11.5433333333333,-1.08,-1.11,"group_25037"
