,logFC,logCPM,LR,PValue,FDR
15044,-1.08252873073833,7.86587823608049,2.47394691089081,0.115746944379068,0.410801293923396
19122,-1.38557023209605,5.35599839904702,2.47036816460134,0.116010748059326,0.411539331584552
1749,1.60256688950001,5.04499280409514,2.46838081466353,0.116157530166001,0.411861733524108
165,1.02454369289206,5.72323617686639,2.46485184455788,0.116418679211855,0.412310894152245
2945,0.960526848240361,8.50289935838878,2.46468617491499,0.116430954935411,0.412310894152245
2049,1.1799847096518,5.59019062078713,2.46440103932446,0.116452086146963,0.412310894152245
10297,-0.63645240871936,8.95723260215085,2.46363208775897,0.11650909375875,0.412314602696673
432,-1.14102834323328,6.26056543260225,2.46088816939881,0.11671277046835,0.412771489459621
9826,-1.09040213615291,7.54621608933252,2.46038392981542,0.116750242132716,0.412771489459621
25011,1.35708794808944,5.59930967762565,2.45849582884959,0.116890671076054,0.413005742013966
2761,1.01467707735459,8.13474017964526,2.4565340031081,0.117036781052218,0.413005742013966
24999,1.57583820518386,5.13806972932189,2.45602175018759,0.117074965085461,0.413005742013966
15041,-1.20058521709206,6.54662886900198,2.45508802715915,0.1171446014921,0.413005742013966
5312,1.5586084847421,6.06659738589507,2.45501151972017,0.117150309391302,0.413005742013966
589,1.22961546513806,5.97986918913097,2.45497782744294,0.117152823128283,0.413005742013966
6175,-1.01860260794729,6.82874054897964,2.45204236389804,0.117372063219814,0.413510142966382
844,-0.997204182074137,7.40171670660482,2.45155982388098,0.117408145912822,0.413510142966382
12323,1.35969171461685,6.6223515407647,2.44807636196057,0.11766899126442,0.414230830213209
2518,1.70849891384887,5.2803667446438,2.4470616044614,0.117745097812418,0.414300802617905
14787,-0.7152810959742,9.21638656627571,2.44617245624297,0.117811828423473,0.414337733567612
5989,-0.918784612778328,7.841008804904,2.44402710787914,0.117973009099345,0.414675044454496
4742,-1.52187324325819,5.47585622734805,2.44311138980004,0.118041881499355,0.414675044454496
18937,0.940402993421363,7.62808417160169,2.44265026368979,0.118076580247765,0.414675044454496
24775,1.5639564941862,5.07854012364575,2.44006747414501,0.118271138206604,0.415039281272491
8091,1.33790152693162,5.3927231304672,2.43957600028903,0.118308200379866,0.415039281272491
15138,-1.1694309994618,6.6168696947811,2.43832623583532,0.118402503311965,0.415039281272491
19143,1.42074149091036,5.82584233257297,2.43828502021004,0.118405614716989,0.415039281272491
15005,1.6903699041724,5.33371113711303,2.43641045540713,0.118547222941412,0.415338059264062
2026,1.52001322101551,5.97607379141934,2.4353603798238,0.118626629506899,0.415418729185757
12505,1.50004486953572,4.97424465307325,2.43277706417091,0.118822229973497,0.415906028714833
19180,-0.590782488434804,11.151995659892,2.42949711341542,0.119071091675467,0.416579203924424
9999,-0.676168585687338,8.82337020261058,2.42538899110846,0.119383603548931,0.417474319387054
5352,1.19866672761278,7.31309353535185,2.42280798450472,0.119580409317188,0.417926123747864
5203,1.62541713552997,6.01563607551696,2.42116708253319,0.119705717337521,0.417926123747864
12382,1.45394261211991,5.65786324786963,2.42084237304888,0.119730531105963,0.417926123747864
11855,-0.77814187175455,8.13677081921478,2.42072251978355,0.119739691535253,0.417926123747864
8291,-1.49772880485054,6.88072766162217,2.41975513453127,0.119813657553841,0.417986282602604
1309,0.912419817806192,6.24050693490723,2.41862406534497,0.11990020294598,0.417990268246613
14980,-1.48999689756538,5.67788387811612,2.4182575661581,0.119928261003439,0.417990268246613
8215,1.23606426765512,6.85422361314588,2.41605517170283,0.120097022750459,0.418015813379232
1933,-1.54981094127004,5.49643176109164,2.41571113268168,0.120123408986728,0.418015813379232
471,1.06397111384871,6.19316734638337,2.41457585137739,0.120210525472974,0.418015813379232
1681,0.87905314120445,7.31175784825174,2.41446207381023,0.120219260118159,0.418015813379232
2050,0.87905314120445,7.31175784825174,2.41446207381023,0.120219260118159,0.418015813379232
25040,1.23734962287221,5.48076294040598,2.41206634524657,0.120403342250654,0.418458408350388
336,1.02167318453045,6.61435772305957,2.4109611681088,0.120488366643715,0.418556475922156
2062,1.305667539123,5.66946011203773,2.40254414878123,0.121138097831021,0.420615223760113
14691,1.43820424824541,5.97686421880184,2.39984788607556,0.121347049310502,0.421142279472341
25161,1.29288488574434,5.66793962345916,2.39509339593641,0.121716480428327,0.421841065676872
1460,1.27033431406348,5.45538022582242,2.39500808407043,0.121723120663912,0.421841065676872
2231,1.73153599954518,5.33975586530406,2.39479723509436,0.121739533783151,0.421841065676872
10214,-1.08443913661503,6.60015462703308,2.39431080124005,0.121777408617631,0.421841065676872
951,1.19166665674794,6.10538609585844,2.39231572116393,0.121932886742728,0.422057822168969
19102,1.06023839889833,6.3139976962588,2.39203800075887,0.12195454714953,0.422057822168969
10162,-1.27667335436134,5.36330451081007,2.38964679581897,0.122141222347841,0.422505411389153
14595,-1.81677338174657,5.6683978153535,2.38417739135724,0.122569396886464,0.423787572153666
2730,1.03126866671892,7.50615307519841,2.38322450178614,0.122644164355771,0.423847187135706
4790,1.31666670843882,6.19061714882308,2.37926342899314,0.122955508394103,0.424723950233356
2028,-1.37743267927243,5.24604534419587,2.37561731500326,0.123242871505014,0.42527166239464
11,1.03347089661529,5.70620934454476,2.37518958210985,0.123276631449284,0.42527166239464
3270,1.0564705514105,7.2296308103345,2.37505539539834,0.123287224603006,0.42527166239464
11922,-1.48822378472268,5.27828275970182,2.37109255903981,0.123600520183339,0.426068953521958
18948,1.28994196542619,5.46457023237813,2.3706695468398,0.123634015014922,0.426068953521958
420,0.824608101027332,6.19489473000478,2.3693556329952,0.123738117225501,0.426228353304109
12375,-1.00543575728486,6.86702679805179,2.36483517077865,0.124097020163083,0.426552825319929
1758,1.25294090760526,6.63919491864228,2.36408657627996,0.124156566422092,0.426552825319929
1706,1.32778864774598,5.33223909359459,2.36400375235952,0.124163156523236,0.426552825319929
19024,1.04420954429771,6.77601782784296,2.36279395836191,0.124259461217291,0.426552825319929
4786,1.04420954429771,6.77601782784296,2.36279395836191,0.124259461217291,0.426552825319929
11723,1.05198198008639,6.67229412615754,2.36252199787019,0.124281121832857,0.426552825319929
952,1.05198198008639,6.67229412615754,2.36252199787019,0.124281121832857,0.426552825319929
34815,1.56221698974233,5.04704854096084,2.36234206030469,0.124295455477998,0.426552825319929
272,1.02416026938744,6.10152544161581,2.36039518731152,0.124450658849654,0.426886617506634
1689,-0.952366518659116,5.80667852901692,2.35726023094402,0.124701027894961,0.427402531301098
14956,0.890706065393274,8.31989337765888,2.35705948089315,0.124717079573475,0.427402531301098
2519,1.44064448888075,5.1142865736439,2.35457987947535,0.124915534206324,0.427687501180769
15322,-1.26655855710557,6.45883154511041,2.35408103060338,0.124955501890979,0.427687501180769
3331,1.55275773986993,5.776697154631,2.35322300992882,0.125024279592315,0.427687501180769
35304,1.58640290663686,5.16295665918112,2.3531214789972,0.125032420947798,0.427687501180769
5946,1.49708841925018,5.10732567103377,2.34919005163093,0.125348119653181,0.428276842641601
2752,0.958150642123084,6.66269502222955,2.34906154483604,0.125358453852532,0.428276842641601
5911,-0.670578871831435,8.78306573979027,2.34768021856436,0.125469596505009,0.428276842641601
803,-1.39127540816643,5.32151490379902,2.34707697837075,0.125518168057377,0.428276842641601
2085,1.36141905565797,6.27854363568784,2.34663868229802,0.125553471784183,0.428276842641601
5276,1.36141905565797,6.27854363568784,2.34663868229802,0.125553471784183,0.428276842641601
19197,1.45609127793802,5.90890279500462,2.343990788543,0.125766988316316,0.428712884063152
25077,1.25432728943262,7.56942996665335,2.34361066646545,0.125797673092364,0.428712884063152
24818,1.27423356835115,5.99496837999385,2.34079471277374,0.126025246006615,0.429221271460676
6822,-0.905810870908993,7.60432711363437,2.34032365695154,0.126063359316083,0.429221271460676
4256,1.41723500795679,6.94374897738167,2.33827625412314,0.126229164430604,0.429446743798403
9913,-0.934015883299038,6.63129849263747,2.33806665772207,0.126246151882104,0.429446743798403
6178,-1.82830180947498,5.4147815434135,2.33529704163966,0.126470863699631,0.430012609016559
6790,-1.37482598305066,7.62789822230985,2.32910094140111,0.126975194557127,0.431282011700793
14601,-0.830933331340773,8.77383959004162,2.32791019020987,0.127072371650883,0.431282011700793
5381,1.51713390574098,6.28927278791002,2.32790764044952,0.127072579825339,0.431282011700793
3695,1.03046604839703,8.36333164099894,2.32725483899917,0.127125890099101,0.431282011700793
8088,1.43604564432355,5.90517540389939,2.3271203060217,0.127136879670755,0.431282011700793
592,-1.00517443885691,6.26295323935657,2.32449932258666,0.127351190508255,0.431779797633924
24755,-1.71034304421442,5.34268651081397,2.3236592714559,0.127419964291601,0.431779797633924
3046,1.28245759923871,5.35646062151832,2.32317747124674,0.127459427233141,0.431779797633924
11806,1.48149242936856,5.98453334565507,2.3221204561471,0.127546052117254,0.431874683823496
12260,-1.05019981879325,6.54745943401625,2.31769303473951,0.12790960243466,0.432906729783451
4705,-1.03165906613818,6.17145012214801,2.31485553235608,0.128143205655499,0.43335634188238
9659,-1.09085691778726,7.05535537306361,2.31465078901807,0.128160079935085,0.43335634188238
9781,-1.10445389893096,11.4478508401897,2.30848727249434,0.128669217072557,0.434878344674588
2649,1.5570671038369,5.94881229842566,2.30731821630829,0.128766040845095,0.43489097717948
3801,1.18231322510271,6.02555808907651,2.30701697701543,0.128791003285237,0.43489097717948
15047,1.20218335754193,5.86357735737812,2.30427876947256,0.129018154438433,0.435458434220054
9812,1.08888878498769,6.73241504549836,2.30140908076681,0.129256691842114,0.436063784566251
24799,0.904982798512045,7.72849321772903,2.29822784023863,0.129521700872288,0.436757845321288
15206,-1.32342178318075,6.48988038899968,2.29647023099789,0.129668375816378,0.43705242132437
24731,-1.09237579445135,6.39656799309336,2.29415392275684,0.129861957793834,0.43750475767031
35261,1.40326420525076,4.92324090199994,2.29246554325774,0.130003264550758,0.437748872980835
728,1.13611986440258,5.5340423887264,2.29130082143818,0.130100844355284,0.437748872980835
337,1.15891674731254,5.41858494331853,2.29115993106958,0.13011265361401,0.437748872980835
34598,-1.32335211789812,5.01342101008492,2.28935643446346,0.130263926106932,0.438057785283374
7,0.955444142057252,6.17352686493095,2.28795299325814,0.130381778692855,0.438254080934741
12312,1.72353166810601,7.69032785933872,2.28362770872928,0.130745738720414,0.439082225420428
1728,-0.834446905490169,6.28499369417115,2.28360870653722,0.130747340197125,0.439082225420428
4115,1.43998237632364,6.33627682871381,2.28115711714987,0.130954140161454,0.439576357498676
15358,1.22191358947656,6.93817068229398,2.27849925424953,0.131178752319089,0.440094431200234
25213,-1.41796204916893,6.29348191313337,2.2779178826271,0.131227940465108,0.440094431200234
14687,1.41589303103055,5.29171166846141,2.27650986292929,0.131347154173656,0.440193453367829
18871,-1.76643527622082,5.10121383497637,2.2761581122715,0.131376954934291,0.440193453367829
39,0.986277859517688,5.75253203687293,2.27433216135893,0.131531773093612,0.440405890071911
5395,1.56606171269107,6.53167739885901,2.27400065209489,0.131559902829571,0.440405890071911
782,1.10293558580848,5.68603627380368,2.27266563550707,0.131673251697187,0.440460886833761
8032,0.793161698482039,9.04010223385557,2.27121174236437,0.131796817716488,0.440460886833761
19198,1.08180519927025,6.38853327462787,2.27099261290082,0.131815452696586,0.440460886833761
19199,1.08180519927025,6.38853327462787,2.27099261290082,0.131815452696586,0.440460886833761
3397,1.19740207553659,5.6463834720266,2.26958685388951,0.131935069769167,0.440617507054442
6075,1.33817924055023,6.54824519929398,2.26785060593768,0.132082975671372,0.440617507054442
2682,1.3327599833998,5.51216737996243,2.26762219167606,0.132102447390459,0.440617507054442
1290,-1.0242383751868,5.87238893061423,2.267010194565,0.132154634343543,0.440617507054442
15107,-0.865075845126431,8.95480411785588,2.26693167629822,0.132161331513344,0.440617507054442
11877,1.54194499279339,5.98031999673078,2.26536688010802,0.132294878948771,0.440663954834786
18864,1.54194499279339,5.98031999673078,2.26536688010802,0.132294878948771,0.440663954834786
3353,1.57361716588252,5.34674696312688,2.26341643362758,0.132461550689973,0.4410197494278
15188,-1.16170534636077,6.035780900097,2.26256170209159,0.132534664049753,0.441063868436576
15022,-0.677239845460771,8.74725717685607,2.25902258974802,0.132837878196595,0.441873357360052
14765,1.40612269695727,5.08632959586187,2.25815243912963,0.132912547138765,0.441922223519142
3027,1.47176555667324,5.40409167442417,2.25720546368439,0.132993861816777,0.441993132100142
3401,1.0907779294208,6.28856799382363,2.25560399294696,0.133131503045295,0.442174858720037
8419,1.41312792538748,5.35823898531129,2.25517305035384,0.133168568336015,0.442174858720037
25096,1.31945728897994,5.67978458504094,2.25391396999713,0.133276927667898,0.442263765471927
5262,1.63154623030779,5.51948930309801,2.25346728563821,0.133315394016443,0.442263765471927
1169,1.37217660188358,5.12314520471047,2.24948646024078,0.133658752385115,0.442903786382251
15327,1.74178047941869,7.42530273068657,2.24923783399327,0.133680229926593,0.442903786382251
6077,-0.714170654129263,8.38962687536013,2.24866619341381,0.133729625644414,0.442903786382251
7118,1.35779041067424,5.23498388236876,2.24772667339876,0.133810854312547,0.442903786382251
12267,-1.17084587906967,6.13997415282526,2.24653459084511,0.133913998328553,0.442903786382251
10003,-1.33442094392761,5.98845756325117,2.24629430367918,0.1339347997494,0.442903786382251
8056,-0.695794150792821,6.93942405735672,2.2455474779771,0.133999474769992,0.442903786382251
2766,1.75904487749971,5.28741614928486,2.24547113399446,0.134006088116801,0.442903786382251
124,1.48973356226312,5.05242686875879,2.24497208772313,0.134049327311675,0.442903786382251
4771,1.14958397567168,5.77512025817933,2.24346621470321,0.134179896232554,0.44293891261448
2995,0.953642551223142,6.48684249907182,2.2434628080885,0.134180191769207,0.44293891261448
8325,-1.37401225050142,5.1087424777761,2.24225113015588,0.134285355573614,0.443087550320818
10026,1.56182449306744,5.5465388784803,2.23961530992122,0.134514441815873,0.443644766024777
9911,1.5596501007873,5.79020225818383,2.23764833061196,0.134685682061236,0.443933390131798
18929,1.38466314977759,4.99400671666976,2.2372262784676,0.134722456614373,0.443933390131798
19129,1.62251734314523,6.47905543563943,2.2353608526203,0.134885130825863,0.444142759116363
786,-0.617174560918155,8.65090448070202,2.2351153674413,0.134906554682739,0.444142759116363
2936,1.52127745280244,5.08672299240424,2.23376271593222,0.135024670886229,0.444333084006134
8016,0.772976808152008,7.1698801241014,2.23068816892506,0.135293577006697,0.445019230082744
8389,1.58144085910473,5.84746526901942,2.22988811182884,0.135363649835639,0.445051036139664
11698,1.29420513245854,5.48240732082501,2.22912738396052,0.135430315690068,0.445071617307949
5228,0.679727910592749,9.4885828134008,2.2264938659216,0.135661386121828,0.445632230470634
7192,-1.25777799932072,5.63532762821611,2.22564860156752,0.135735644912644,0.445677465114244
4792,1.1378472078066,5.90432941156725,2.22486631941207,0.135804411084083,0.44570463290313
12389,-0.614033359754914,10.0156923269361,2.22169367374205,0.136083701192196,0.446154536773011
1619,1.18097692417516,6.25264837989298,2.22131909259516,0.136116718238429,0.446154536773011
4567,-1.03674989805956,6.40757960311149,2.22060975342323,0.136179266741076,0.446154536773011
61,0.855685421075131,6.80075765710406,2.21855946093114,0.136360239584177,0.446154536773011
721,-1.09213483329381,7.08258104650489,2.21820621352183,0.136391446804846,0.446154536773011
12278,1.25019055881281,6.34682087860045,2.2170674749612,0.136492101762717,0.446154536773011
3293,1.24432309962697,5.70280850246278,2.21660329387681,0.136533155348605,0.446154536773011
1031,1.06156681348533,5.973224676783,2.21547847687232,0.136632694951753,0.446154536773011
2666,1.16616002818319,6.66420022007688,2.21516425635656,0.136660516116844,0.446154536773011
12400,1.3027657886942,5.93828658007891,2.21421617320171,0.136744498103353,0.446154536773011
9869,-0.938732027605294,7.44210063969861,2.2129820076192,0.136853908122802,0.446154536773011
15147,-0.92049004621449,7.14803847621603,2.21294828748032,0.136856898822846,0.446154536773011
25070,-0.92049004621449,7.14803847621603,2.21294828748032,0.136856898822846,0.446154536773011
9933,-0.92049004621449,7.14803847621603,2.21294828748032,0.136856898822846,0.446154536773011
12018,1.28938511310335,5.39851587001282,2.21286726667638,0.136864085003625,0.446154536773011
1696,1.22476350357944,5.53183678576247,2.21213746259379,0.136928834397092,0.446154536773011
2241,1.42214723981058,5.01662433384788,2.21166358379777,0.136970896061421,0.446154536773011
4127,1.46571975010026,7.88106008498561,2.20878186216216,0.13722699064999,0.44649173650841
12263,1.3171708824448,6.73469914275751,2.2084534098836,0.137256213788212,0.44649173650841
9726,1.3171708824448,6.73469914275751,2.2084534098836,0.137256213788212,0.44649173650841
908,-0.857256682335135,7.57457298290684,2.20696302332859,0.137388904471405,0.446596342818212
18909,0.994112925712441,6.65929179716097,2.20673075180876,0.137409596792737,0.446596342818212
24631,1.1106284589618,6.72896279289007,2.2046444980335,0.137595611064215,0.446755821245064
24760,-1.14222134757569,6.38017913602485,2.20434597781662,0.137622250754671,0.446755821245064
262,1.08957263188079,6.22165750378011,2.20414074120243,0.137640569248954,0.446755821245064
5282,1.40091508115574,5.27635476985178,2.20175912634197,0.137853341431532,0.44724941420851
1257,0.688833982767837,7.95986868337183,2.19998975330587,0.138011654971723,0.447532969773922
8173,0.934510280671439,7.08666596116501,2.19942509342529,0.138062220452786,0.447532969773922
41,0.738557079622025,7.25791370268821,2.19724775072463,0.138257396780968,0.447968557380023
4642,0.90295286495369,7.01517682269881,2.1927355041691,0.138662858924008,0.448799140346649
10216,-0.900148255915264,8.31331893162143,2.19181884849156,0.138745390784744,0.448799140346649
3305,0.844047710428621,7.01848794718119,2.19133925064781,0.138788593732141,0.448799140346649
8341,1.28606173380548,6.46591689087092,2.19108079142157,0.138811882413204,0.448799140346649
3734,1.11796258491791,6.21817740300946,2.19100956747998,0.138818300875409,0.448799140346649
1718,1.04129591580261,5.9384291226736,2.18741667114644,0.139142513028977,0.449376379559246
34961,1.44562538236924,6.63362983141805,2.18711755702869,0.139169542468958,0.449376379559246
1378,1.36433973817627,7.1847852899045,2.1870038639993,0.139179817881949,0.449376379559246
10150,0.819530873590034,6.45411573867563,2.18537873315436,0.139326787965174,0.449534397170034
1701,1.31875437957195,5.23145905413632,2.18511359824151,0.139350782184631,0.449534397170034
19230,0.800797720016861,9.23125457468679,2.18338647393837,0.139507197275337,0.449842026050189
238,1.04208959644716,5.94321466350573,2.18194781761533,0.139637638012411,0.450065667924517
3340,1.29576159322559,6.80699783897764,2.1787220333115,0.139930612761487,0.450812748065865
15177,-0.893504659308707,8.63792906298255,2.17665225614536,0.140118959111293,0.451222242452802
25007,-1.01258607028644,6.73924223542399,2.17514321861273,0.140256458479679,0.451467709077447
8175,0.993532627461385,6.43707501899931,2.17305428867109,0.140447046154512,0.451725271405562
14949,-0.651994038401911,9.21584346929385,2.17182882229802,0.14055898936062,0.451725271405562
9988,-1.08926844048122,7.03772033895514,2.17174196547355,0.140566927310509,0.451725271405562
3035,1.36114131784373,5.29161272941701,2.17158021642436,0.140581711092963,0.451725271405562
4615,1.13659631828649,6.33328982098834,2.16894111153046,0.140823170835769,0.452238180159303
10137,1.62492626219858,5.27879712502164,2.16849436488807,0.140864091132682,0.452238180159303
24998,1.63724879777493,5.48421196196436,2.16623677463183,0.141071082249738,0.452602925859489
12502,1.25706528005939,7.35977215891366,2.16542393960885,0.141145692101428,0.452602925859489
8245,1.19410407096705,6.83896026477739,2.16472165326805,0.141210190429556,0.452602925859489
12447,-0.613024761207452,8.69064008516997,2.16434346699025,0.141244936964316,0.452602925859489
35155,-1.39878567534769,4.94638726481648,2.16370228033455,0.141303869079096,0.452602925859489
3716,1.12735779345823,5.81674182068842,2.16324111818863,0.141346272041624,0.452602925859489
8156,1.60638636533405,6.34376103822086,2.16152542708572,0.141504152108259,0.4528198236378
15597,0.95198852854179,7.27755826732176,2.16116956604693,0.141536923702206,0.4528198236378
15559,-0.636304609627341,10.2764077106909,2.15810729649358,0.141819283941186,0.45352625177025
5163,1.3646042763563,5.73217168129022,2.15193086365009,0.142390718137731,0.454836922518501
2269,-1.26231341426943,5.5419161208201,2.15151716641867,0.142429085192818,0.454836922518501
12301,1.40521237992788,5.65689820540426,2.15099226069208,0.142477782667088,0.454836922518501
34869,1.18932323199122,4.91946172307344,2.15052822155326,0.142520848914237,0.454836922518501
12484,1.80960795486057,5.71029843766862,2.15034569904212,0.1425377923582,0.454836922518501
3309,1.0155408143668,8.10952893795223,2.14926477330594,0.142638180427759,0.454960222247503
725,1.24651700867905,6.72939591164115,2.14781338566452,0.14277309925244,0.455073721594156
14774,1.48696857744957,7.03338143547188,2.14755330016652,0.142797291575148,0.455073721594156
2494,1.36980057773524,5.66005068402226,2.14648061523909,0.142897118044564,0.455194970061543
12346,0.971007516473452,7.63884729620706,2.1451343806474,0.143022512771945,0.455336079630627
35172,1.48004228975517,5.08061382506549,2.1445453861168,0.143077413465451,0.455336079630627
25072,1.34947586468584,6.42471256322944,2.14322560534084,0.143200517495583,0.455336079630627
6099,1.34947586468584,6.42471256322944,2.14322560534084,0.143200517495583,0.455336079630627
2194,-0.895760003092182,6.45701417791686,2.14269106139516,0.143250411588463,0.455336079630627
2510,-1.0716866065041,5.88269363684784,2.14136027954278,0.143374711167093,0.455534657990144
12231,-1.44621410788093,5.02680686630243,2.13968231857859,0.143531611505747,0.455836600678595
15255,-1.06741987590472,8.17651476877192,2.13885518386531,0.143609025119431,0.455885953071938
15543,1.32930888284429,6.50138635408603,2.13506768345619,0.143964107645636,0.456620488790542
2018,0.778278973256791,8.40270909064254,2.1339532387266,0.144068776245303,0.456620488790542
19179,-1.49722236791827,5.32526131938005,2.13386072085187,0.144077469370987,0.456620488790542
24843,1.7784036240303,5.94898100072102,2.13329594733031,0.144130549192283,0.456620488790542
2400,1.23353509154582,6.16867531534128,2.13308607849582,0.144150279170304,0.456620488790542
4100,0.997766954068957,6.08234508105864,2.13074431884994,0.144370636744027,0.457011842688068
6002,1.04455697715346,6.43884962725064,2.13041534876809,0.144401622923459,0.457011842688068
34612,0.697134316318908,9.74195972918877,2.12979680018346,0.14445990521451,0.457011842688068
10269,1.35319242765459,4.94414233253061,2.12867128044011,0.144566024471562,0.457151273951273
25022,1.26939043300424,5.6011991981395,2.12741775078445,0.144684316464233,0.457329062079994
1013,0.849273846567397,7.74928236791792,2.12543629897272,0.144871522834944,0.457612825005897
907,-0.730381814958482,8.50564514607935,2.12515305024224,0.144898306289191,0.457612825005897
5321,0.962794489700515,5.81285578468873,2.12360454814279,0.145044828316261,0.45787930378501
400,0.962521183886502,6.22879957655062,2.12271258680405,0.145129303056617,0.457949766561522
15606,0.833045953496638,9.01374746586853,2.12169153529256,0.145226071564028,0.458058944898868
12140,-0.913551573496277,6.69432079278102,2.11999464889456,0.145387052101416,0.458225953980495
9942,0.851469527344973,7.22401873495358,2.11982240334496,0.145403403963952,0.458225953980495
14947,-0.623193496366979,9.17284688047142,2.11765032046922,0.1456097852422,0.458388172357673
34771,1.49894876283705,5.49236815631419,2.11746566861036,0.145627345230306,0.458388172357673
35024,1.35036934076689,4.92615383011721,2.11731664351442,0.145641518931774,0.458388172357673
1847,0.956859302654268,6.53351819518553,2.11455600644638,0.145904363156446,0.458741945747493
19255,1.2349855710208,5.94585200787271,2.11417474237544,0.145940705867552,0.458741945747493
7012,1.2349855710208,5.94585200787271,2.11417474237544,0.145940705867552,0.458741945747493
1458,1.02019471668872,6.69988211166589,2.11232402077787,0.14611726474201,0.459101068920739
1193,1.19262493632405,5.80491909370267,2.11076544408729,0.146266139824633,0.459372940421099
15622,1.68092313408431,6.15025895583041,2.1069622265508,0.146630141323001,0.460319932368074
9867,1.17725883730102,7.12612374856489,2.10511483996241,0.146807321152506,0.460679873190657
24952,1.73281517945022,5.786284744767,2.10195337855323,0.147111092398265,0.461436581009116
15030,1.48527336900296,5.63221813904738,2.09996886659494,0.147302137942822,0.461839213771366
34821,1.33896079488017,5.3709352121605,2.09622138387743,0.147663665758173,0.462725123006767
14918,-1.22879886741135,8.60912800162418,2.09573874384859,0.147710299852323,0.462725123006767
19054,1.79625473717059,6.19095327269465,2.09189223237352,0.148082555945032,0.463694123333191
12129,-0.565953381281041,10.8933199703724,2.08992721389924,0.148273134412924,0.464093650957698
8061,-0.716701907869615,7.89311008450762,2.08905068223517,0.14835823467255,0.464148332434592
2657,0.998910476174507,6.80603070973923,2.08827123217905,0.148433955861982,0.464148332434592
4231,1.11993927608158,6.9593138783776,2.08780170500281,0.148479590058134,0.464148332434592
9979,-1.58469181276859,5.77900286991237,2.08530936441048,0.148722090636931,0.464207475106333
14916,1.14721275516048,8.23430225966003,2.08523950527615,0.148728894257197,0.464207475106333
1567,0.884908406687644,7.39237524613346,2.085049838903,0.148747367744944,0.464207475106333
25174,1.56305644549695,6.20479444992216,2.08501745331968,0.148750522356956,0.464207475106333
3345,1.24572832089486,6.17820112044801,2.0843648430976,0.148814107865745,0.46420929159814
11747,-1.02260454573203,6.52180958855559,2.08174722860214,0.149069457645479,0.464305302837941
3422,1.16710427363044,5.61345476553514,2.08149247061525,0.149094335857097,0.464305302837941
5278,1.40044715669891,5.31484812363927,2.08108266220533,0.149134365253072,0.464305302837941
19187,1.67716484155192,6.33236070523814,2.08088473909078,0.149153702398989,0.464305302837941
18894,-1.11094022262491,8.02471694301519,2.08007780577251,0.149232569349375,0.464305302837941
5219,-0.940154210945923,7.19720464197984,2.07919526114108,0.14931888025989,0.464305302837941
9787,0.687555755771691,10.0622963641505,2.07887146959696,0.14935056050122,0.464305302837941
7018,1.37911543158264,6.00599117576848,2.0788067793041,0.149356890805152,0.464305302837941
19020,-0.757035845127567,6.82536601467166,2.07822614634954,0.149413722538424,0.464305302837941
19,1.30319979224889,5.29710274947584,2.07759984807102,0.149475051347936,0.464305302837941
4078,0.732046886601291,7.91265454029721,2.07374181752129,0.149853468202407,0.465284599121506
11971,1.34172601597536,5.61083528033245,2.07085036735222,0.150137787669033,0.465971027609703
24643,1.37526601654116,6.35619234268171,2.0700322335133,0.150218346351135,0.466024747753754
405,-0.747921449048526,8.57310081407512,2.0670876111568,0.150508697562714,0.466083812058446
2450,1.41247218121538,5.34966454324571,2.06668129518739,0.150548811713613,0.466083812058446
15416,0.969542886821042,6.68395905880986,2.06638587922133,0.150577984689261,0.466083812058446
35282,1.46848149686484,5.93614501863679,2.06557587088471,0.150658007604203,0.466083812058446
8136,1.15153937076191,6.65915894835291,2.06554353029729,0.150661203616958,0.466083812058446
14785,-0.666405922686181,10.5803720009527,2.0653852974549,0.150676841859279,0.466083812058446
4766,1.22591551182672,6.43892176830934,2.06535142173477,0.150680190054726,0.466083812058446
35056,1.43290732960944,5.54922692541943,2.0638048387864,0.150833140310063,0.466361132104297
5272,0.929470351345277,6.19183384998772,2.06191206480081,0.151020566437446,0.466741812566011
3423,-1.45870673930308,6.30070075053846,2.06128259202724,0.151082956429144,0.466741812566011
14885,-1.09015261299812,7.22323848344778,2.06051131628497,0.151159440944521,0.466782380921723
5174,-0.868484483645003,6.25299631704382,2.05624425996438,0.151583381593938,0.46789541499126
43,1.02288801729072,6.53975221510871,2.05508558658983,0.151698730367248,0.468055379123067
6069,0.743280168348245,8.42993734114211,2.05250612994865,0.151955878655533,0.468456449344757
9985,0.743280168348245,8.42993734114211,2.05250612994865,0.151955878655533,0.468456449344757
2097,1.4334219513243,5.16839081128462,2.05048437557374,0.152157774190765,0.468882676803662
1611,1.34709587102434,6.17311017151373,2.04969738422997,0.152236446499235,0.468928987377243
8363,-0.917966047505444,8.36987523356935,2.04514006499388,0.152692930024113,0.469946973219399
25148,-1.21488194246678,5.04298112936459,2.04512444764026,0.152694496998811,0.469946973219399
8054,1.43818604262141,5.07928591782191,2.04325631613761,0.152882068381912,0.470216684067828
12077,-0.960507976808671,7.23794125164987,2.04298065382122,0.152909768597519,0.470216684067828
11975,-1.46456654669883,4.99823276489551,2.0399672704351,0.153212942773139,0.470546115817558
11857,1.41989261226897,5.35320098787452,2.03910828513443,0.153299489356682,0.470546115817558
