Group,PRJNA529794_logFC,PRJNA529794_logCPM,PRJNA529794_LR,PRJNA529794_PValue,PRJNA529794_gene_names
group_11805,-2.86731057708288,5.83553945778918,9.96673524810528,0.0015939387935604,CQ10B
group_11808,-2.58201795599581,4.85670122556307,4.07667768357365,0.0434790689749949,MINY1
group_1181,-1.98965403417128,5.70396930425988,4.62863014369746,0.0314426584590759,UBP8
group_11811,-3.36500681767034,4.61946986640059,4.63686083368341,0.03129219201081,CCDC6
group_11814,-2.3647300243992,6.88958342138849,4.98972467823334,0.025498265468592,ISCA1
group_11815,-3.02840613883515,4.82850915266146,7.68737323328251,0.00556085052012758,PGS2
group_11825,2.02602349978028,6.42003815494416,4.07210657765789,0.0435968721745837,COMD9
group_11826,1.80517923728108,7.8370430131959,5.03439103764954,0.0248488214014219,NOP53
group_11829,-3.01038291689747,5.20149434846319,4.45648642201159,0.0347689443023384,FKBPL
group_1184,-1.65074392820829,5.69169211196381,5.07048324303717,0.0243365983020024,PDS5B|PDS5A
group_11844,1.71129977938814,10.4519426721318,8.2820182867009,0.00400395989667496,HINT1
group_11849,-3.94317652270817,4.94846962255567,7.39756811402033,0.00653121134258628,RNH2B
group_11855,1.58666136900269,7.90835035130887,5.66787737412589,0.0172783508857968,CDN2D
group_11859,-4.22515774200865,5.55054820478594,6.73443968024533,0.00945689323293812,IBP4
group_11860,-4.68800778224574,5.58977688939255,14.6288487493914,0.000130895393864317,STA10
group_11862,1.67944906481691,7.53948897550333,5.22779483558554,0.0222286971253979,RM32
group_11863,1.86459238845848,9.00137348100457,5.51573400626842,0.0188461632694188,CHC10
group_11864,1.70104896973755,7.45454208537646,4.20665278290603,0.0402657174056656,RU1C
group_11868,-3.69025330286528,4.84113970731964,5.84652199092386,0.0156078684537492,FRS2
group_11871,-1.51485155132749,6.74737344216669,4.62569835289631,0.031496437084438,TCAL8
group_11873,-3.50132523767349,9.181234966494,14.8334622065217,0.0001174332633349,RTN3
group_11874,2.64402746419279,8.5282406943616,9.35520112617975,0.00222353566643587,EWS
group_11877,-3.06387908433938,5.88161613291791,5.86176741554642,0.0154732489465016,S35B4
group_11886,1.95313100975463,9.58177901319571,8.39830831288214,0.00375570358840112,RS5
group_11890,-2.55618489165632,8.26487769802935,8.40717844592112,0.00373742268878671,SCD2
group_11891,1.80313015541823,7.7909606310471,4.82296331546122,0.028083025345444,ARL2
group_11892,-2.12739752734291,7.87376307854096,11.5705450771322,0.000670047737381962,SCOT1
group_11893,-1.38830752091552,9.18326821948009,5.23611058094643,0.0221226800756524,STMN3
group_11899,-1.89214155695647,6.24900169170083,5.24407660441076,0.0220216127701925,SCN2B
group_11901,-3.91513084717593,5.0116481004146,11.7232189543267,0.000617250943641152,DJC12
group_11906,-3.24944412654098,5.25589875634364,14.3164348180679,0.000154510021005252,SFXN5
group_1191,-1.69592273143575,6.1140094434002,4.3354023383774,0.0373275928465616,MPP6|MPP2
group_11914,-4.13952584303245,4.74716529616331,6.185443345554,0.0128805427778533,S35E1
