,logFC,logCPM,LR,PValue
Hsd11b1,-0.633661657466454,4.52358651885777,7.25376311803725,0.00707525874052221
Lamp5,-0.633458281398156,7.91453203889375,3.93540087580934,0.0472798706579509
Slc40a1,-0.632896499784552,4.58265826919088,8.89147107036313,0.00286505804719626
Rida,-0.632453252563729,5.27221029329443,7.08251525280134,0.00778396748071752
Nlgn4l,-0.630927706213721,3.71505140831919,4.0657847213845,0.0437603480683467
Ggact,-0.630615338916648,3.52799530595383,4.14781199761603,0.0416883592351782
Rpl13a,-0.628866288623623,5.67387145896496,11.4342356342821,0.000721031302337788
Rad1,-0.628204476721662,3.34856645257884,3.84844203964396,0.0497922216204753
Dpp4,-0.627404919530647,3.23040831729324,4.06790772171625,0.0437053779274473
Slc7a2,-0.624216372053546,5.44176071352369,8.41746821340428,0.00371632934354988
Heatr5a,-0.623914304519532,3.44157158902643,4.45316375209117,0.0348366505960226
Rpf1,-0.622885934669712,3.68421940645726,4.77819807061235,0.0288222650981354
Chac2,-0.619723880962902,3.80195793595772,5.56432942215873,0.0183300295577092
Pdzrn3,-0.619146527645761,5.0484498973747,7.35593840714736,0.0066841613738946
2900092D14Rik,-0.608719531532351,4.99060594288789,6.8379910081901,0.00892391441923957
Mmp14,-0.607401206876737,3.88990548691534,4.2863673690013,0.0384191681230554
Tmem258,-0.605214704302304,3.74945946771192,5.01908086516145,0.0250694728984837
Lama2,-0.604023046503086,3.97040472472742,4.22965808262505,0.0397234421457658
Tmbim1,-0.602587629165982,4.85516896280445,5.64016887769118,0.0175535162336025
Zfas1,-0.600229026501436,4.06931599693637,6.06052986097935,0.0138236202656971
Scara3,-0.599612645085897,5.08725520398831,7.24263910801984,0.00711922608056581
Elmod2,-0.595570519671202,4.26053243880092,6.68990729166026,0.00969602471647419
Fuca1,-0.592183824214298,4.43287674710919,6.04081516472022,0.013978828219646
Gsta4,-0.592142716097958,5.98966192034515,9.14248335058926,0.00249741906554334
Gm19378,-0.591305002200558,4.48252983949305,5.871576494828,0.0153872661826213
Eci2,-0.59069561113873,4.74279754441084,7.8953711086662,0.00495614681963907
Ginm1,-0.590434973708138,4.08470317122662,5.13549420676494,0.0234414123476335
Pecam1,-0.586731264756062,4.91509632178109,5.87795776160393,0.0153315947459803
Il13ra1,-0.586376179494344,3.50024093894112,3.85569276945736,0.0495774487361702
Ndufa12,-0.586100480466938,4.64484872159434,4.09973597029118,0.0428899108760115
Prkd3,-0.585716777067719,4.92006673984096,5.90810106786019,0.0150714096414673
Penk,-0.580549459281315,4.92066776441956,4.9492425611567,0.0261021018720486
Fcgr3,-0.576249112469986,3.74288248225715,4.80922207889676,0.0283078213259722
Ltbp1,-0.573485084327009,4.165968630432,4.61715136163436,0.0316537651637285
Limd1,-0.572635328631876,3.83124965958712,4.24319470335886,0.0394079463686987
Ndnf,-0.572195755006715,5.31236443693102,7.15514128038686,0.00747494067089917
Foxn2,-0.569743826788692,3.94558723022107,4.95251068035891,0.0260528074501225
Cmtm5,-0.569716643003374,4.32181482838751,5.85977472897519,0.0154907765055356
Tlr3,-0.568878253167836,4.64671449827906,4.80804119998859,0.0283272267703856
Pls1,-0.568797704067113,3.87982615959618,4.51430064853173,0.0336126249436643
Ppp1r16b,-0.565868868268337,7.1025373190391,9.13600993560086,0.00250627075890642
Csf1,-0.565167551076991,4.09278398224912,5.21055245717388,0.0224501999230414
Rps24,-0.563024832772599,5.27070890661174,8.09678085596397,0.0044343946495043
Nsmce3,-0.561068391778409,4.37364426885605,6.19244995058327,0.0128296452187798
Gpr88,-0.560038026532341,5.99263781434347,10.4346194070183,0.00123675030344732
Golim4,-0.55872117960672,5.10931276721994,4.56867002303389,0.0325618356458807
Car2,-0.557296435579738,7.12231470804326,6.42673209295391,0.0112415225012655
Rnft1,-0.555494573357789,3.90745892710812,4.30710251969849,0.0379535530745525
Rbm24,-0.555287549159629,4.91039367499639,5.07117466665754,0.0243268932406938
Vamp3,-0.551706516115613,5.23706707138669,5.95432771290539,0.0146812004090853
Entpd1,-0.549390171492208,4.50523259107527,4.87506122811082,0.0272474742344064
Fabp5,-0.548136171117151,3.57045777108493,4.06937985909704,0.0436673030236473
Zfp882,-0.546954595409107,3.68777978780235,4.07821257544878,0.0434395880019154
Plek,-0.546429463402439,4.28450156059932,4.36658932518114,0.0366502796640374
Npy1r,-0.545440970096822,5.85592732039461,7.95780365176993,0.00478804813688579
Smug1,-0.541632615963179,4.09852619485765,5.2243395232145,0.0222729033980935
Decr1,-0.541458558043805,4.96220118546674,5.76250843815111,0.0163716826944895
Stk38,-0.540930175240344,4.3017425736965,5.25290013703135,0.0219102240542075
Ly6a,-0.539383976339122,4.82924881584252,5.52146237621202,0.0187845493861042
Stx5a,-0.538062800742116,4.61876459458631,6.58128715315175,0.0103056344287559
Gdf11,-0.538032675545718,4.3844069302355,4.43073332357674,0.0352973393943359
Megf10,-0.537327947022394,4.94732203414918,5.06881850879487,0.0243599815734352
Pla2g7,-0.537059394734404,7.71335186461375,7.56791202571417,0.00594165764084278
Pcna,-0.536701563660426,4.08049818177027,5.1045601752148,0.0238630284542959
Cyp2j9,-0.536379509364457,5.19637624840528,7.27503574056756,0.00699195017129321
Tspan9,-0.531436942015662,4.62043409353217,5.88736441250617,0.0152499073362405
Tgfbr2,-0.527324124817091,4.51619737897386,5.89271518117692,0.0152036413930192
mt-Rnr1,-0.525864273707676,13.0655922735983,10.5401404576482,0.0011680954245447
Atp5md,-0.523995884798861,5.42780894953536,7.58132385076724,0.00589761115506896
Rgs5,-0.523880531701392,7.44573217008511,8.68746417363877,0.00320406093503308
Sox1,-0.521713737102645,4.23520081945099,4.58054741106979,0.032336882857005
C1galt1c1,-0.521217791501253,5.23698877751256,6.85492429914865,0.00883973017008371
Disp3,-0.520874106340164,4.12188056995053,4.12485661353901,0.0422576015627942
Btg2,-0.520419515008474,4.4940947484279,5.05360967704003,0.0245746911786653
Pcp4l1,-0.517836511154332,5.93953182023218,9.12222550600059,0.00252522571641885
Fgd6,-0.517631659343928,4.76811501799485,4.19192076166159,0.0406170534564221
Sv2c,-0.516965076117958,4.53884122961389,5.94789044422835,0.014734909289059
Slc14a1,-0.514132943368707,4.44575033111206,4.60676772050181,0.0318460050363102
Cbln2,-0.51395573896705,6.75123978700075,7.67944992380713,0.00558531907853981
Golga7,-0.508274387177774,5.14459421611729,5.58410402406188,0.0181242023972549
Arhgap29,-0.504283834658587,5.06918984099067,4.42261883652702,0.0354655650563589
Ctnna1,-0.502979129486862,6.24874651912072,7.3476118974474,0.00671518979494192
Psph,-0.501420656386887,4.05261898123481,4.23885603812066,0.0395087796625564
mt-Rnr2,-0.498878353209693,13.5134471454249,10.0489454573681,0.0015243517613347
Malat1,-0.498607599812769,5.95249351820929,4.62082074679751,0.0315861210425152
Timp4,-0.496497721006976,4.66920301803598,4.16600461621608,0.0412429477964744
Tmem218,-0.496144873287572,4.46291162604633,5.03115248257046,0.0248953270071849
Sp1,-0.49587094785603,5.17259784131527,6.05074629685614,0.0139004205303164
Adhfe1,-0.495817160034533,4.20671714663766,3.87195564974742,0.0490992789391759
Dusp11,-0.494708315293625,4.86747395885165,5.09958899567573,0.0239315133599498
Fn1,-0.493878500705607,5.61126001215259,4.34911363951952,0.0370282127256094
Serf2,-0.492825739730459,4.34072146310213,4.00040593406262,0.0454893069001599
Camk2n1,-0.489464158247318,11.9201866072032,4.461471779828,0.0346676152799608
Rgs20,-0.488380251053463,5.66300329321687,6.72021024180265,0.00953263890416406
Abcd2,-0.487954420559752,6.03463280233098,5.32037668256295,0.0210774546531039
Csrp1,-0.486075419730168,7.39672471438941,6.41273342562214,0.0113304860820359
Tcea1,-0.479744920463785,4.42329701257814,4.588260935793,0.0321916612630044
Rad17,-0.475056722091185,4.21275920147605,4.14007651323768,0.0418792764164869
Rpl7,-0.473365986464746,6.12315077891439,8.18976619046547,0.00421273526416729
Fth1,-0.472413206602654,10.4717522730752,9.16561664842706,0.00246604525203367
Bud31,-0.471329122857936,5.27631891118204,5.83281424340269,0.0157299402895579
Elovl5,-0.469795841472581,7.24043180239887,8.72110309708744,0.00314547667357409
Slc7a11,-0.468410939428784,7.15459693480212,5.47857560915902,0.0192509396784339
Sema6a,-0.467728561365893,4.43284532088018,4.06035990386569,0.0439011417625239
Nol7,-0.466143668619787,5.11943156698701,5.24493479075041,0.022010753279813
Rlbp1,-0.465269688459194,4.92935329858333,5.48577762626578,0.0191717901157453
F3,-0.462605753729668,5.44679711554877,4.34862621034584,0.0370388122962158
Atp1a2,-0.461721868845806,9.98363592449419,6.56377706026663,0.0104075233232088
Mrpl42,-0.461171976354848,4.89654019590162,4.95250731154607,0.0260528582135163
Prdx6,-0.460451246233782,7.96392625456456,6.16302078669958,0.0130448245942624
Rnf13,-0.459737748235235,7.18435805147741,7.44367715288243,0.00636596914383011
Rab9,-0.457168149407839,5.07441359095817,5.25969288770143,0.0218248696692538
Gjb6,-0.456495630885556,6.2840446088914,5.62037015137195,0.0177528990866039
Rtraf,-0.455328058298151,5.1580741451654,5.33894358635401,0.0208541071451376
Coprs,-0.45411080858808,4.51438072836349,4.3682863664011,0.0366137948587191
Gpr37l1,-0.453904720861875,7.27226769320622,6.22708231725093,0.0125810867143219
Gcsh,-0.451783862323257,5.58259093128738,5.73821164121212,0.0165996857125853
Reep3,-0.449697474214868,5.46118211203208,4.26592187262842,0.038884145273532
Ccdc59,-0.448942915131663,4.38547206005395,4.22329877078891,0.0398725714632131
Tprkb,-0.448388775315503,6.43602319018549,5.64361383926522,0.0175190605378514
Podxl,-0.446448519812749,5.95602363627599,6.72682794090565,0.00949733478249153
Rassf2,-0.443793192558975,6.20701673765706,6.34613918503488,0.0117637040114072
Rab31,-0.442570427033478,6.82987856008933,6.76938081705553,0.00927350029534795
Ywhaq,-0.439661750940988,6.66720490185492,7.74160142423188,0.0053962923567804
Selenop,-0.439496257371907,8.25959205977511,5.07896353612225,0.0242178429888476
Emp2,-0.438488117065871,5.93523613758548,6.43489908437533,0.0111899514846587
Clk1,-0.437925687306117,4.92184645466076,3.9138245705218,0.0478904941454901
B2m,-0.437578479115908,6.64834817521522,6.52711761699532,0.0106241983192473
Txndc12,-0.435890816055529,5.17324628697701,4.99753990090402,0.0253833733894599
Mlc1,-0.43469454868056,7.90479843956593,7.52167812737727,0.0060960863936546
Ddx19a,-0.434541851130903,4.67986789884473,4.27316799556991,0.0387186805358671
Axl,-0.431287834505444,5.82446558962387,6.05642422111728,0.0138557959444903
Nudt19,-0.429024071241065,6.41229667267943,6.03794425041503,0.0140015791698331
Npc1,-0.42860515054524,6.22301000411422,6.42197853071021,0.0112716514227187
Rpl32,-0.427903725205556,5.3526033132312,4.21622631930132,0.0400391145516143
Marcksl1,-0.423821532738444,5.41852901964764,4.81335210030248,0.0282400612109237
Trp53inp2,-0.422328545524347,8.10561891160005,6.04513065407782,0.0139447010700071
Lifr,-0.419494865116426,5.74140329787686,5.6178403003782,0.017778543824888
Fam149b,-0.415591991505329,4.78664197538451,3.89656198826465,0.0483850267363941
Ccng1,-0.415288537247103,7.44565798362029,6.46836014069584,0.0109811813218797
Wwtr1,-0.414049535841147,5.11723002576847,4.3303948046709,0.0374375612448474
Gja1,-0.412707776705484,8.57753865098952,6.63864404057249,0.00997898593695685
Irs1,-0.411083650518156,4.7483997359051,4.00045470736178,0.0454879905954438
Lgi4,-0.406841707829198,4.9706461341203,4.13866488256345,0.0419142154655647
Gprc5b,-0.406785774388649,7.37688125691552,6.14140961656273,0.0132052004546795
Id2,-0.405493851534041,6.77496172150275,4.23047581135168,0.0397043084731609
Psat1,-0.404608736018953,7.33041529243267,5.96451605341561,0.0145966063043276
Tnfrsf19,-0.404424266763831,7.2996041197326,6.20824394522829,0.0127156707952406
Ctss,-0.398134988026236,6.5781932385123,4.01783686051202,0.0450214224634946
Slco1c1,-0.39569982563376,6.97679889381929,6.36994580762619,0.0116069140278611
Psmd10,-0.395400523150648,4.82946736829812,3.85849109878854,0.0494948217171849
Naaa,-0.393601579686823,5.37150171152063,4.48390686479852,0.0342154211619212
Atf4,-0.392247644342699,7.03310122524099,6.36078316156967,0.0116670035194913
Hopx,-0.388659437307947,6.60726612871586,4.81911689780702,0.0281457619021212
Tril,-0.388373692298131,5.91685271889076,4.86679393688405,0.0273783199346567
Atp1b2,-0.386199390465887,9.11688348544178,4.82289717958659,0.0280841028166679
Hapln4,-0.385517593357545,6.99175360997676,6.37757451246135,0.0115571266847285
Ptar1,-0.385043128336555,6.14180063034352,4.42038682425311,0.0355119849975936
Acadl,-0.384958041254055,5.52271264980688,4.01425980880356,0.0451170233898546
Ctso,-0.383572731586698,5.87921141764548,4.07188318623708,0.0436026378539993
Srsf3,-0.382988079911035,6.52240773698687,5.96474295592411,0.0145947280483187
Eif1,-0.381367137235643,6.21103809070721,5.02057183148953,0.0250478958454967
Cmtm6,-0.380734526893934,5.30859519998195,3.97176377712197,0.0462692832988722
Copz1,-0.379548766104128,7.00480189388781,5.22424711579345,0.0222740868817348
Slc1a3,-0.37910367688812,10.1556664396099,5.91159341485837,0.0150415604630198
Sft2d2,-0.377026606107838,6.20652051640715,4.65893527284383,0.0308923424089082
Lrp4,-0.376806365863364,6.17742093213884,3.87801445009974,0.048922382266234
Igdcc4,-0.374857873370811,5.81408459412979,4.20903879588082,0.0402091155202274
Npc2,-0.372902197763344,5.65818951741968,4.06697869433571,0.0437294239786164
Nrn1,-0.372637535014223,8.35714197095281,4.21002557492583,0.0401857311986657
P2ry12,-0.371007252534537,6.24453999039416,4.29377275449408,0.0382521940384654
Ccni,-0.368648625422338,7.86530871031847,6.59880020771205,0.0102047509797732
Ndufb10,-0.367870065990149,6.1770705981054,4.75349012975387,0.0292389340033005
Spcs3,-0.366283166721875,7.60561548234276,5.08334494455491,0.024156722879375
Rsrc1,-0.365282797726814,5.73294133053068,4.31577624483721,0.0377605394501023
Acot13,-0.364516311924178,5.99755207458863,4.40683782887601,0.0357951357133809
Zscan26,-0.361197180128549,5.64846490656234,4.11256539500141,0.0425657491358375
Acsbg1,-0.359476356815663,6.24647620965044,4.19984218997275,0.0404277413717833
Rhoa,-0.359249477398328,6.42331239358746,4.76413456405901,0.029058664946479
Nudt3,-0.356610941532091,7.98281288206686,6.14535412494882,0.0131757778667644
Uchl5,-0.352026249066008,5.92461104059665,3.89643809742703,0.0483885953348133
Gstm1,-0.35030354878912,6.38369102403906,4.8693075943268,0.0273384674998186
Hexb,-0.348616479145108,6.62976736267033,4.21888270026795,0.0399764762749729
Entpd5,-0.345962503647284,5.84072709208833,4.00760415660942,0.0452954729821416
Sfxn5,-0.345240448756183,7.21913474516633,4.40646507449644,0.0358029589464081
Pou6f1,-0.344287855863762,6.92541351621383,5.17787142557779,0.0228763321963703
Rpl9,-0.343576405371625,5.87726406935275,4.06798464955023,0.0437033874251636
Vcam1,-0.342372267039588,6.07391177771321,3.91197537404907,0.0479432132885827
Gna13,-0.341562546053205,6.90373235706743,4.23448140082593,0.0396107230551435
Dact3,-0.33990532568537,6.86145125992576,3.84358443089855,0.0499366578795416
Gstm5,-0.337861020438197,7.26361396863758,4.32472867236012,0.03756240225821
Tram1,-0.336007735847511,5.89570434952214,3.88195659317887,0.0488076463558999
Desi1,-0.333780049215468,6.83604667419817,3.9787049313877,0.0460789785653503
Shank2,-0.32983325266557,7.39515705134631,3.92759082036332,0.0474999464461107
Pfdn2,-0.328014568189659,6.15695484531813,3.87634636021017,0.0489710176677092
S1pr1,-0.3232093118921,8.32738075393518,3.9697874062866,0.046323620579055
Insig2,-0.320120358824213,6.34241046483985,4.04558814546293,0.0442869441217384
Atp6v0a2,-0.318917895127088,6.39202235251896,3.86085616067307,0.0494251013208349
Rasgef1b,-0.314061345868172,6.43533211232091,4.04421847657318,0.0443228968626623
Hspa5,-0.307982111211154,8.3969603662632,4.65988073668,0.0308753360229729
Arpp19,-0.306177249038634,9.42487434090501,4.26181641911603,0.0389782219517479
Cstf2t,-0.29821716338732,7.34487503010644,4.04750308681525,0.0442367298538554
Rgs7,-0.294319561158146,7.22882455133731,4.0072564794452,0.0453048152175561
Stxbp5,0.290089453497328,7.57158080265854,3.90562210174429,0.0481248072202031
Sec14l1,0.294161002805997,7.58521957669767,4.19723398228123,0.0404899717266841
Stk39,0.296875532397716,6.90329473770674,3.94952651277359,0.04688455804068
Herc1,0.297777676390667,7.6868792665084,4.10652277138617,0.0427181063080252
Atp2b3,0.300929495911294,7.53721109561913,4.25859480825199,0.0390522124664917
Nuak1,0.304384057687407,6.97024393284792,4.06311240806261,0.043829644821858
Nav3,0.305105488648342,7.08163139596001,3.86099955019109,0.0494208776331602
Abl2,0.308959728729209,6.63873534536438,3.98237939991413,0.0459785702136403
Napb,0.310184214796263,9.21956535196595,4.23430982658515,0.039614726917248
Fasn,0.310961693311891,6.67047793488447,4.13645623155741,0.0419689429087839
Samd8,0.311435778145427,7.33763536121678,4.44434440845469,0.0350170325221822
Madd,0.311464073215367,7.67142467854052,3.86399596422033,0.0493327023006388
Pi4ka,0.320036489768656,8.43429393750169,4.06363649987713,0.0438160453053017
Pkia,0.324897996742764,8.68891478623561,3.9792333829126,0.0460645239092783
Cracdl,0.328244369697677,6.96783659904892,4.86930298941272,0.027338540452605
Miga1,0.330427837777613,7.59896121210184,5.01021667645466,0.0251981532366353
Galnt16,0.331828861487876,7.32742944642261,3.85297528779,0.0496578280087529
Tnks,0.333694079271863,6.09904585957558,4.09664600771635,0.0429683723376022
Mycbp2,0.335235273487622,8.28833871849248,5.11968879219241,0.0236558586692324
Nt5dc3,0.339388057866096,7.005876116526,4.95085661501196,0.0260777443154772
Scrn1,0.33957062438665,7.14588004985947,3.95528648621094,0.0467243641931266
Dab2ip,0.341062248683546,6.08791455554938,3.96079572397872,0.0465716835575132
Agps,0.341570769697978,6.22540132929142,4.55673990763488,0.032789432230796
Ehbp1,0.34242335622698,6.03350809202718,4.15057396848005,0.0416204135957554
Macrod2,0.343310595026771,6.51275631811268,4.71716645033055,0.029862914001719
Atg13,0.346196165096242,6.47869040537919,4.55467330179838,0.0328290263562401
Supt5,0.350415067133027,6.29954464875998,4.35346418411597,0.0369337469515767
Slitrk4,0.350516887675779,6.43584466121279,4.61315740323095,0.0317275645176011
Slc7a14,0.35087326911758,7.53032359835633,4.30415074848718,0.0380194734534672
Caln1,0.352490744873823,8.13547007578361,4.58931133995071,0.0321719381552334
Plekhm3,0.352640180506035,5.92654643192602,4.06510622576311,0.0437779314652957
Scyl2,0.352994175570751,5.8294984752024,3.97793048668584,0.0461001704722714
Mvb12b,0.354986573367582,6.45385234900702,5.12430721481371,0.0235929867894025
Pcdh1,0.355635007370909,6.98751100219491,4.80122711053634,0.0284394738390886
Ncdn,0.358570090105771,8.28634757757377,5.26634290753153,0.0217416423195932
Clstn2,0.360272437846466,7.43402362702598,3.88010065699356,0.048861627868656
Ncam2,0.363068001059956,8.20341059164037,4.29167072555543,0.0382995124043529
Sst,0.363351409655489,6.8750480618933,4.66343934603523,0.0308114135517793
Raph1,0.365109773160361,6.89437818043766,4.63381005944728,0.0313478758684903
Akap9,0.365429898593776,6.26196803626748,4.75175898652874,0.0292683617509613
Rab27b,0.366460136320125,6.43683318435441,5.10862251909026,0.0238072149761348
C1ql3,0.366794207035001,7.87000924157727,4.64675373125851,0.0311123318089564
Asb1,0.367515745574369,6.09776831871457,4.99596717677267,0.0254064508185033
Pde1a,0.369144049750919,9.05050445061855,5.37119650732944,0.020471929913319
Tsr2,0.37048644892615,6.79661025081711,4.80959522013064,0.0283016923537761
Cdc42bpb,0.370525510521192,6.36395622768111,5.20747259397906,0.0224900052464652
Frmpd4,0.372951164268549,7.21522566791601,5.6312741884379,0.017642802614534
L1cam,0.373142024475114,7.27219560571785,4.14456985218551,0.0417682660957575
Dock3,0.373429643937644,8.51496709303765,7.00846814028988,0.00811250638258877
Rab11fip2,0.375396563190992,6.92908924673299,5.95223021659022,0.0146986785437844
2610002M06Rik,0.375684306015408,7.22419046772855,6.46789965200637,0.0109840271135708
Cdkl5,0.378422968660023,5.74086433184259,4.71633683859845,0.0298773263200211
Nr4a3,0.380342309979403,7.5493243212844,6.24421555383703,0.0124599553680897
Abi2,0.380775661496713,6.04143830810251,4.82447634539755,0.0280583871377011
Nol4l,0.381440201070443,6.03345066458302,4.63477083555297,0.0313303282874374
Hsdl1,0.381617165049352,5.60356830648892,4.67387330395005,0.0306247849831469
Oip5os1,0.382003066833537,6.47205797244767,4.87666554636239,0.0272221582650267
Capn5,0.383586027741735,5.75290739331589,4.34924486242732,0.0370253597123197
Cdkl2,0.384750167682951,5.79331239544034,4.80643367167207,0.0283536656217508
Tcf20,0.385662847147701,6.6749048364784,5.09231216863812,0.0240321296422823
Lnpep,0.386542313701425,5.52806194501311,4.12498831669836,0.042254312419216
Trappc2l,0.38816167348583,5.08704406223786,3.9549820926562,0.0467328153935934
Mapk8ip3,0.391080049179807,7.56787010567553,6.72378924396401,0.00951352897127386
Ppp4r3b,0.391238980268371,5.54258814331357,4.82488857842988,0.0280516782271242
Pptc7,0.394442503431298,5.67147088294525,4.60058828884139,0.0319609871862151
Chd2,0.396830937439118,5.68280170346912,4.47473866880273,0.0343994626782489
Myh10,0.397631842966211,7.70907218323222,6.34173256283312,0.0117929636152765
Dock9,0.398394278033082,6.77614711412796,4.93262857751473,0.0263542005859092
Sphkap,0.39863283756149,8.4088381895433,6.80648587101742,0.00908273392327593
Bcor,0.401172646215157,5.25650060936698,4.57290771089617,0.0324813887322586
Dctn1,0.401350790254859,6.44179031402643,5.63258445459236,0.017629620560467
Fam126b,0.401889067619465,7.40189744353425,7.03778999047716,0.00798074496889075
Bmp3,0.405325926976562,6.46625436074032,5.0844750436757,0.0241409841141692
Grb10,0.406321295416865,5.83193556271593,4.25859206163616,0.0390522756106357
Tnik,0.407311917596579,6.75018008351295,6.42219988875572,0.0112702465782121
Arl8a,0.407582359927911,7.77181666470938,6.5256985612512,0.0106326780275173
Inpp5k,0.411996168581451,4.82245171660049,3.85660092875155,0.049550617315208
Micu1,0.413661589240343,6.0999585691744,6.32760872139181,0.0118872493266211
Smap1,0.413891679571303,6.4302403448591,4.72916370190747,0.0296553012526907
Creg2,0.413942518968543,8.06619145674537,5.68582670504296,0.0171024800240147
Stk32c,0.414087623657571,6.20294179681903,4.38732179621933,0.0362071463728931
Cxadr,0.415841080439726,5.33805253861874,5.21805291238195,0.0223535662455378
Stum,0.417366903997625,8.55867082878949,6.12959397426201,0.0132937397289879
Nipal3,0.417775588149527,6.6569766684445,4.9853822404114,0.025562337213208
Zrsr1,0.417803443367088,6.17813293649307,6.2202624862728,0.0126296387360213
Smyd3,0.419416490265665,5.81139427497519,4.3040948586845,0.0380207227683789
Zzef1,0.421670568273686,5.70376005560859,5.72075887613569,0.0167654826768779
Cirbp,0.422037759939918,5.02587646297533,4.66313418266888,0.0308168897170609
Htr5a,0.422186771556238,5.24900572693524,5.15652738358276,0.0231591580573377
Epha5,0.422362663879377,6.95299288946123,6.44873651720959,0.0111031275209004
Ift22,0.422786204732767,5.39037189457184,3.9835299504828,0.0459471777437295
Tecpr2,0.423760428304468,6.34798636372456,6.88314597542044,0.00870122759248937
Tenm1,0.425373338213527,6.33028207496538,4.11131524940873,0.0425972230513228
Efna3,0.426548869022216,5.31294950335394,4.29841801706739,0.0381478426397519
Jade2,0.427202694608087,6.20400741071638,5.71731640509118,0.0167983864511437
Flywch1,0.428141956892331,6.11719997721226,4.68148593177513,0.0304893644203019
Nrip3,0.429854600056855,7.52663543741548,4.71533019712121,0.0298948237967367
Bod1l,0.431861516979121,6.05252489723496,4.76360486420957,0.0290676082673922
Stard4,0.432487739587575,6.21345519822951,6.87723397365268,0.00873005664372218
Ets2,0.434857942240777,7.11982345939855,6.08670212716983,0.0136203082036834
Aacs,0.434968412704547,4.66065786643642,4.42382984316778,0.0354404058952447
Ciapin1,0.435084296872816,5.64893576039842,6.22344137839776,0.0126069835254175
Zfp831,0.435092588414323,5.49084859930502,4.09111934237353,0.0431090841121051
Txndc11,0.435621864754797,4.4533430197343,3.96949713092367,0.0463316069171429
Rhof,0.437973180124418,5.14166627212091,4.20765320036541,0.0402419749563965
Armcx4,0.438399526144477,6.29073512812862,5.42929495000281,0.0198016721825948
Rnf150,0.438645735328465,6.79279326382299,6.19437654078848,0.0128156862990559
Fam160b1,0.442536534168018,5.67879050484081,6.23953519282859,0.0124929259031145
Vps13b,0.442753350139406,5.57961684887362,5.51021613190617,0.0189057105228622
Coro2a,0.448868639561724,5.21088160070454,4.53380666364452,0.0332316190323511
Rgs12,0.449263569955351,4.91646915196136,5.10284759625047,0.0238865986256157
Ss18l1,0.450994913336807,6.28616950741383,7.66508695851884,0.00562995469961855
Sorcs1,0.451331077657654,6.0705465034426,6.40432269771817,0.0113842846555147
Pdgfb,0.452560713578919,4.48736143755083,4.1960228483466,0.0405189028775081
Zfp629,0.453316237059119,4.49662877137509,4.08900609633024,0.0431630164622362
Kmt2a,0.454088429632378,6.8211310028688,4.43145870117581,0.0352823419121187
Gtf2f1,0.455406765185973,4.964316616511,4.29910516690263,0.0381324318244022
Nipsnap1,0.45856049365744,6.41791484984702,7.36036670596639,0.00666771916420066
Tenm3,0.458803590729312,6.41536068211725,4.07424893437361,0.0435416191708749
Etv3,0.458984457541804,5.38243060963933,5.81309832544661,0.0159072444514518
Slc7a8,0.459988976282137,6.54187954161089,4.75413961316338,0.0292279013692021
Arhgef11,0.461968618193933,5.52052700385153,6.66199565569968,0.00984905562147313
Zkscan16,0.464835491042485,7.15149675518708,7.35798182911068,0.00667656903901412
Slc35f3,0.466348848364431,4.9384224319139,4.29908947930278,0.0381327835798306
Tbc1d24,0.466871747190232,6.76786045996288,5.12376872472794,0.0236003084720757
Osbpl11,0.467697534686801,4.8037615639489,4.65780401520299,0.0309127035686624
Mast1,0.468734886263889,4.43517975473584,3.95112212132414,0.0468401237718785
Fam43b,0.470935455520691,4.21302181122211,4.0451187304321,0.0442992624418516
Panx1,0.471242841997845,4.54035186785022,4.65026599504316,0.0310487358809044
Cbx4,0.471957285220172,4.79347048594383,4.01426779404639,0.0451168097368872
Dgcr8,0.472961778111223,4.61351183630301,4.38060203278776,0.0363501561595483
Wscd2,0.472992226438047,4.30984175040042,4.30030118792932,0.0381056240369566
Arfgef3,0.475040844954758,5.80918224849744,6.42221310381447,0.0112701627147842
Chrm2,0.480420317197966,4.90191273021053,5.33859644417688,0.0208582604868549
Spen,0.481426178683813,5.10721955849505,6.40536618568839,0.0113775958444786
Fstl5,0.481656381136961,5.76897318929086,5.08593595309505,0.0241206539553182
Tmem200a,0.482657212107819,5.54073162656474,4.39918427457328,0.0359561250350818
Dpysl3,0.486471216116621,6.50524456873498,8.09176233842614,0.00444669020142654
Aff2,0.490036734700021,5.61730533195626,5.44872245493818,0.0195826419864225
Nelfcd,0.49021422428078,4.29867703053127,4.06465422767389,0.0437896492432331
Lipg,0.492201854205293,3.98765002212989,3.99253978284707,0.0457021263619619
Lrsam1,0.492799375749991,4.04272525821969,4.01051084763718,0.0452174482866866
Crim1,0.493562677046323,7.08086200083619,7.9967810426964,0.00468605828216535
Acox3,0.493692667564686,4.65703918676068,5.45525200025672,0.0195095900234469
Galnt14,0.494920858741176,4.88458032555228,4.16666146177101,0.0412269599997188
Gpr26,0.495899776453093,5.27563594033553,5.9353727149188,0.0148399299786354
Peak1,0.498126099668384,6.33897211265593,6.76750936783534,0.00928322988451311
Rbm43,0.498326617764162,4.60720995852061,5.23943959837199,0.0220803855287601
Fezf2,0.498563512846173,5.52552131783826,4.98036576993467,0.0256365623838273
Slc38a9,0.499059184668715,4.46311623041237,5.20806316692306,0.0224823667940273
Aldh7a1,0.50250615749186,5.70430293782518,7.68834695199004,0.00555785105897305
