,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Gm15743,7.95752030820229,-2.36723572314976,1.06204222769679,-2.22894689251997,0.0258174385542932,0.0258174385542932
Tmem163,99.5847207765649,0.712204957184776,0.320000121418453,2.22563964672204,0.0260383283322468,0.0260383283322468
Gm45994,11.6154187531561,-2.41690330557185,1.08736726107316,-2.22271112263076,0.0262352854126172,0.0262352854126172
Gstk1,91.5558387195001,-0.828708915851627,0.373663391253092,-2.21779530789068,0.026568792200583,0.026568792200583
Fth1,12836.2152099506,-0.508776980471169,0.229444792262721,-2.2174265776693,0.0265939552038655,0.0265939552038655
Fcer1g,75.8914100730538,-0.706531585112675,0.318670644469227,-2.21712165012709,0.0266147797125735,0.0266147797125735
Scgb1b24,2.89910088943936,5.02701706181147,2.2686058254429,2.21590591253553,0.0266979465317027,0.0266979465317027
Ppp3r2,3.82854455825181,-3.79499676508531,1.71353995644431,-2.21471156876909,0.026779868290889,0.026779868290889
Gm34466,2.92078607943327,4.24680726433968,1.91762632193637,2.21461669343971,0.0267863852231265,0.0267863852231265
LOC118568650,2.35460258153323,4.72354762276298,2.13478910715359,2.21265304705489,0.0269215747949054,0.0269215747949054
Crim1,1220.35215497131,0.474111185246994,0.214373478902611,2.21161305807973,0.0269934123860764,0.0269934123860764
Rho,1.98991653392494,4.4802589315443,2.02580175367017,2.2115979134816,0.0269944597255822,0.0269944597255822
Bbs9,179.735543400421,0.606791392835223,0.274739063859253,2.20860981438766,0.0272017921162642,0.0272017921162642
H13,426.306369697931,0.57588442037845,0.26075742345132,2.20850633035174,0.0272089970182669,0.0272089970182669
Enpp2,2717.64029743084,-0.710651347468631,0.321983502562573,-2.20710484174737,0.0273067356068382,0.0273067356068382
Gm12500,3.40817132687457,-3.61794757188624,1.63941055976036,-2.20685877027356,0.0273239276444786,0.0273239276444786
Hspb8,187.121306293624,-0.855470627588521,0.387731480046943,-2.20634813424216,0.0273596335594574,0.0273596335594574
Tmem63a,101.456835446358,-1.06662357627512,0.483587676909382,-2.20564672592967,0.0274087447334312,0.0274087447334312
Gm16938,9.80735511070775,2.3881848188662,1.08302908033526,2.20509759361856,0.0274472469160338,0.0274472469160338
Apaf1,169.015528773111,0.66534334132512,0.301954272742377,2.20345728272831,0.0275625346038679,0.0275625346038679
Zfp820,5.6464458783544,-2.97085417857387,1.34842838380554,-2.20319759970456,0.0275808244216456,0.0275808244216456
Ptpre,296.479378397448,0.593984317418675,0.269601285795352,2.20319541750834,0.0275809781609451,0.0275809781609451
Nudcd1,227.936311763063,0.547034041820395,0.248308307000855,2.20304366143704,0.0275916714380515,0.0275916714380515
Acvr2b,195.848580084231,0.553915446814575,0.251532066929629,2.20216632247348,0.0276535620075049,0.0276535620075049
Arhgap36,14.3483520933929,-1.91618394836034,0.870688402106355,-2.20076889013881,0.0277523890161787,0.0277523890161787
Klhl1,24.3227986386504,1.61820685354292,0.736019560423995,2.19859218498314,0.0279069331617684,0.0279069331617684
Gm44764,6.17339823440192,-2.75399557409554,1.25293282836968,-2.19803928170599,0.0279463067698008,0.0279463067698008
Tnik,970.742968337795,0.416124501216624,0.189824688093081,2.19215163947788,0.0283685590761059,0.0283685590761059
Pla2g7,1895.55287275554,-0.550350532335896,0.251195952886992,-2.19092117532438,0.0284574970952069,0.0284574970952069
Gm9884,4.73192370035464,2.84518270777437,1.29982848712101,2.18889086980711,0.0286047728433468,0.0286047728433468
Cyb5r4,234.596495275862,0.524217004949204,0.239542919867523,2.18840533979931,0.0286400896696126,0.0286400896696126
Vim,359.785969569673,-0.802962985401372,0.366953390175622,-2.18818794675007,0.0286559147264122,0.0286559147264122
Entpd3,75.8684336777995,0.794743193618743,0.363219909372963,2.18804964460988,0.0286659863047589,0.0286659863047589
Atp5md,387.149110536883,-0.542258408680209,0.248144222522777,-2.18525502293504,0.0288701531813756,0.0288701531813756
Tgm2,98.5687957436551,-0.858545303593656,0.392958741706382,-2.18482301695469,0.0289018257305449,0.0289018257305449
Emp2,550.385726855828,-0.430618431903614,0.197328965318161,-2.18223630377483,0.0290920972525501,0.0290920972525501
Efemp1,132.62165719225,-0.885277557840377,0.406627627406143,-2.1771210271361,0.0294715385706253,0.0294715385706253
Plekhb1,2265.99746444176,-0.823439020005027,0.378368745585462,-2.17628709985253,0.0295337995362373,0.0295337995362373
Scgb2b20,14.7179012491998,7.36652606856958,3.38601256533281,2.17557552620763,0.0295870150042041,0.0295870150042041
Etv3,374.788191618509,0.468689775081829,0.21549678205751,2.17492702492768,0.0296355853722653,0.0296355853722653
Edn3,86.6448443050421,-0.858437072982307,0.39469822136308,-2.17492004402178,0.0296361085893374,0.0296361085893374
Pnp,75.8792973249002,-0.750929866405621,0.345367976075875,-2.17428921736695,0.0296834216872699,0.0296834216872699
Arsg,96.7015911552155,-1.17605885999748,0.540972890535435,-2.1739700465091,0.0297073847933011,0.0297073847933011
Peak1,729.539635519227,0.508460101108305,0.233914762254958,2.17369821471167,0.0297278068336801,0.0297278068336801
Ksr1,280.311151064339,0.755930801238921,0.347873165590689,2.17300693474114,0.0297797953535957,0.0297797953535957
Evpl,3.61783956932456,3.81281221442616,1.75479620577442,2.17279488175295,0.0297957587066893,0.0297957587066893
Prox2,5.67054514831199,2.8414899050599,1.30818692442907,2.17208248454249,0.0298494418713817,0.0298494418713817
Axl,509.666640668874,-0.427017530445075,0.196641961276921,-2.17154836979951,0.0298897449660614,0.0298897449660614
Bmp6,93.2268550714881,-0.856292859300485,0.394325946945465,-2.17153566975117,0.0298907038522149,0.0298907038522149
2500004C02Rik,74.0152109342759,-0.905997324347821,0.417420924839503,-2.17046456091336,0.0299716705362913,0.0299716705362913
Gm41393,2.82116298252827,4.98207976487921,2.29770406977585,2.16828608627796,0.0301369263955838,0.0301369263955838
Rad54b,11.2329251682744,-2.22751348659872,1.02773906589985,-2.16739205553931,0.0302049725223324,0.0302049725223324
Ccdc190,241.791737600363,-0.668668058115345,0.308627692274767,-2.16658477140165,0.0302665296133374,0.0302665296133374
Fads2b,3.52784001735991,-4.47475607009731,2.06658940697871,-2.16528549647375,0.0303658283694943,0.0303658283694943
Rnf150,999.748423019799,0.466380254806688,0.21540016327695,2.16518060019778,0.0303738573983912,0.0303738573983912
Prdx6,2252.74062365945,-0.469614910151366,0.217333544589697,-2.16080270092658,0.0307105833550786,0.0307105833550786
Csrp1,1519.93142188604,-0.536294629334478,0.248203328376729,-2.16070684000046,0.0307179922145842,0.0307179922145842
Tek,236.356046001974,-0.638233559404457,0.295764337579728,-2.15791249420803,0.0309346359028455,0.0309346359028455
Dock3,3303.05940443037,0.378961760820046,0.175668761893891,2.15725184565796,0.0309860468077675,0.0309860468077675
Padi6,4.1291233944021,3.98804666284025,1.84935925111248,2.15644778614066,0.0310487167206722,0.0310487167206722
Zc3h18,147.436392995601,0.64748165433582,0.300265324006698,2.15636506305795,0.0310551704812179,0.0310551704812179
Gm1943,58.7357153635925,-0.92365559063589,0.428440684003982,-2.15585406596752,0.0310950621841726,0.0310950621841726
Rbm41,90.210613740262,-0.742620675483552,0.344611296870626,-2.154951628769,0.0311656196259821,0.0311656196259821
LOC118568745,2.42524155443775,-4.71397045548792,2.18876543691112,-2.15371203144568,0.0312627620246956,0.0312627620246956
Chkb,2.41781270301927,3.97180203794476,1.84425184843554,2.15361152616656,0.0312706496047295,0.0312706496047295
Gm34268,2.75684849020359,4.17187166377934,1.94104584122132,2.1492906427982,0.0316113678002444,0.0316113678002444
Gpr37l1,1394.71723943038,-0.469131011123413,0.218357557507481,-2.14845328221507,0.031677763890918,0.031677763890918
Tacr3,7.33055723434963,2.38757387850595,1.11149391216636,2.14807643332247,0.0317076840362635,0.0317076840362635
Aif1,60.1851518148619,-0.901252785839398,0.419750983698932,-2.14711298088541,0.0317842881206236,0.0317842881206236
Slc6a16,7.91708606703383,2.04644072823794,0.953938829046346,2.14525362206271,0.0319325744070979,0.0319325744070979
Enpp6,65.828295217726,-1.52390020819937,0.710361041329688,-2.14524744395732,0.0319330681059184,0.0319330681059184
Mrap2,58.0461566561743,0.843138547377243,0.393080674496013,2.14495039334679,0.0319568134507766,0.0319568134507766
Klf14,3.41254671647229,-4.42500218058742,2.06379033984523,-2.14411420344145,0.0320237372809482,0.0320237372809482
Gm2921,2.47546843840357,-4.74173023280212,2.21226966235304,-2.14337804902078,0.0320827542438325,0.0320827542438325
Acp1,127.151687909527,-0.877352115212752,0.410195341301307,-2.13886416269242,0.0324466711895328,0.0324466711895328
Gm40557,2.8028686583943,4.19939950283554,1.96345323019117,2.13878254814691,0.0324532835022578,0.0324532835022578
Nrep,1386.82891947478,-0.590921765109112,0.276379288247749,-2.13808266478856,0.0325100346229644,0.0325100346229644
Bco2,35.37161487992,-1.58709110874794,0.742380948289066,-2.13783922177103,0.0325297944919017,0.0325297944919017
Rida,347.389356972614,-0.660533119447854,0.309018755455655,-2.13751789425818,0.0325558918672073,0.0325558918672073
Arfgef3,504.854926072613,0.467049589623267,0.218525210175244,2.13728013005328,0.032575213992625,0.032575213992625
Nr4a2,404.568785793553,0.536742807711875,0.251191923365383,2.13678370116674,0.0326155884048494,0.0326155884048494
Hydin,5.26711361895866,-2.50073364743927,1.17167226017269,-2.13432862793106,0.0328158894271715,0.0328158894271715
Smco3,20.1718510476473,-1.61954460350402,0.758924592222176,-2.13399937240391,0.0328428321921707,0.0328428321921707
Nrg2,38.7487066252933,1.03510434286613,0.485659217942236,2.13133881665403,0.0330612394049746,0.0330612394049746
Fuca1,192.677601616461,-0.568968648751236,0.267036089421898,-2.1306807255266,0.033115454035195,0.033115454035195
Sox30,5.99386923256993,2.69069074800807,1.26296905863361,2.13044866745911,0.0331345894983573,0.0331345894983573
Slc38a11,67.6407115861734,-0.911812363592741,0.428045998418726,-2.13017378263348,0.0331572686913246,0.0331572686913246
Acox3,225.889141089966,0.489411391454242,0.229791621948993,2.12980520048236,0.0331876991692929,0.0331876991692929
Cps1,5.9376709334847,2.66682133363693,1.2534911500601,2.12751508736943,0.0333773090884085,0.0333773090884085
Chac2,124.092591699606,-0.609077197486964,0.286475388891508,-2.12610653865847,0.0334943896187712,0.0334943896187712
Gm41915,2.31766292918329,-4.648440897735,2.18692689413148,-2.12555843096945,0.0335400439551831,0.0335400439551831
Rlbp1,273.025377468997,-0.45622434135229,0.214750633423791,-2.1244376981742,0.0336335605098552,0.0336335605098552
Rassf2,665.074971178645,-0.430922094662591,0.202969662207086,-2.12308622863514,0.0337466268019891,0.0337466268019891
Vcpkmt,120.217536321805,-0.632860797200008,0.298126826914971,-2.12279050412497,0.0337714109267717,0.0337714109267717
Hps5,86.8205239465474,-0.767600807073019,0.361657312056811,-2.12245344275644,0.0337996783963638,0.0337996783963638
Tecpr2,733.129247778654,0.425699944513775,0.200730034729095,2.12075858547177,0.0339421235224269,0.0339421235224269
Syt10,260.122085707714,0.837274431571279,0.39490994788723,2.120165460634,0.0339920940807691,0.0339920940807691
Gm36195,2.79157817487636,-4.91554224235224,2.31984136317575,-2.11891309482606,0.0340978120825512,0.0340978120825512
Snhg5,23.7133164022553,-1.29198586705737,0.610084843254895,-2.11771507084889,0.0341992057230218,0.0341992057230218
Pip,12.6727820720479,7.15070985916619,3.38643884219865,2.11157212410297,0.034723165628899,0.034723165628899
Trmt11,56.0615445784737,-1.07630744491671,0.509892509973395,-2.11085164787549,0.0347850652048287,0.0347850652048287
Ptx3,2.25609925283268,4.66070457294593,2.20838365309462,2.11045964156403,0.0348187839184813,0.0348187839184813
Gm15787,2.85941711514434,-4.15910426514204,1.97155067010397,-2.10955991555759,0.0348962800803352,0.0348962800803352
Tmbim1,259.808666621515,-0.70466382934496,0.334058161293791,-2.10940462168573,0.0349096709110722,0.0349096709110722
Tmem144,87.2750734312319,-0.778254958202101,0.369074185916371,-2.10866808869273,0.0349732411604261,0.0349732411604261
Gm39476,2.69236610807935,4.91467028989447,2.3340581201638,2.1056332091463,0.0352362256494867,0.0352362256494867
Mcmdc2,2.69236610807935,4.91467028989447,2.3340581201638,2.1056332091463,0.0352362256494867,0.0352362256494867
Myl4,37.8988559608788,1.27161068117751,0.60400448022412,2.10530008106176,0.0352651950703503,0.0352651950703503
Htr5a,341.5973664243,0.432672219159307,0.20593913286136,2.10097135569948,0.0356434807963874,0.0356434807963874
Gm27008,2.83300033848217,4.99665433152826,2.38101944510089,2.09853570990746,0.035857848815485,0.035857848815485
Podxl,558.821613092946,-0.43957373819138,0.209545015189828,-2.09775325742379,0.0359269475760515,0.0359269475760515
Gpr26,348.1933626537,0.489604413252448,0.23350348182517,2.09677564302457,0.0360134407081484,0.0360134407081484
Ppic,19.0026136020418,-1.60141927832206,0.764658073788936,-2.09429460462886,0.0362337446725316,0.0362337446725316
Snx31,2.18910958650832,4.62420775915148,2.21079798419157,2.09164645174147,0.0364701539362822,0.0364701539362822
Atp1a2,9136.65645904576,-0.450472382258904,0.215554582359824,-2.08982976528392,0.0366330945309915,0.0366330945309915
Ywhaq,916.036362574071,-0.427151502316929,0.204455324717762,-2.08921681500144,0.0366882104583644,0.0366882104583644
Itga8,52.7712027852116,0.849581527470773,0.407812166248414,2.08326675313865,0.0372269154508956,0.0372269154508956
Abca9,149.316820911429,-0.716069308206094,0.343820117049006,-2.08268589503165,0.0372798639653456,0.0372798639653456
Slc40a1,214.868227915158,-0.641008803452142,0.307978303964998,-2.08134402715911,0.0374024279975735,0.0374024279975735
Tnni1,4.89109812860986,-2.76987093028061,1.33089521326293,-2.0812088755581,0.0374147915142861,0.0374147915142861
Gm13584,5.88037062042181,-2.75040748876058,1.32340560753097,-2.07828006252135,0.0376835716808034,0.0376835716808034
Cybrd1,62.8465900481303,-0.908337235779995,0.438079022897735,-2.07345521767208,0.0381299346642501,0.0381299346642501
Gm31586,2.20075737957322,-4.56338807882049,2.20149376033295,-2.07285987407492,0.0381853222953865,0.0381853222953865
Zscan18,183.70286625848,0.522555715758895,0.252259376799982,2.0715016519415,0.0383119402361604,0.0383119402361604
Otx2,2.63577644120026,-4.83365973462228,2.33440441889925,-2.07061796811604,0.0383945116648605,0.0383945116648605
Gm31096,20.3698056621016,-1.28920463707578,0.623353209556079,-2.06817678534756,0.0386234023776715,0.0386234023776715
Tm4sf1,167.243716612163,-0.834331764618125,0.403468444139546,-2.06789843601637,0.0386495745256273,0.0386495745256273
Gbp5,15.1470830807913,-1.51346835519449,0.732319215431425,-2.0666784693105,0.03876446128294,0.03876446128294
Skap2,67.0797822994246,-0.963461065595246,0.466212095279186,-2.06657243634635,0.0387744603150176,0.0387744603150176
8430432A02Rik,2.15828742800063,-4.54205976865383,2.19816991093129,-2.06629148459662,0.0388009649886236,0.0388009649886236
4732491K20Rik,23.590479533967,1.18509690220479,0.573902342185437,2.06498007603855,0.0389248855054444,0.0389248855054444
Nde1,124.438245290028,-0.760876821975325,0.368854773627887,-2.06280866177138,0.0391308107628906,0.0391308107628906
Epyc,7.31303019389212,-2.40882255053674,1.16785399795527,-2.06260590343846,0.039150086415519,0.039150086415519
Carnmt1,27.8653381109235,-1.1542675921127,0.559689222552819,-2.06233664255304,0.039175696738845,0.039175696738845
Olfml3,262.065497180663,-0.572079964656089,0.277477978922344,-2.06171302990567,0.0392350653055131,0.0392350653055131
Clec4n,2.70472662589551,-4.06666849425826,1.97264739634278,-2.06152833080951,0.0392526635073906,0.0392526635073906
Atp4a,5.15989257005907,-2.77873590608491,1.34881507335991,-2.06013111876267,0.0393860076692673,0.0393860076692673
Hspa1l,86.2067511017674,-0.636787632659511,0.309309034171873,-2.05874243008909,0.0395189192598082,0.0395189192598082
Gjb1,29.1310153261681,-1.703138025389,0.827340362435376,-2.05856997037544,0.0395354519499421,0.0395354519499421
Tbc1d2,2.62696893281929,-4.0383049735752,1.961904929125,-2.05835915574985,0.0395556694722684,0.0395556694722684
Gpr88,573.442114207063,-0.539606894141406,0.262199281498455,-2.05800294744357,0.0395898504654145,0.0395898504654145
Tpk1,31.2717519440401,1.04685408470096,0.508868743087074,2.05721828845328,0.0396652331211779,0.0396652331211779
Cd300lf,4.41470433492049,-2.9024272989321,1.41147806185509,-2.05630351428733,0.0397532697776815,0.0397532697776815
Zfas1,149.366225286569,-0.570346588456046,0.277519159436518,-2.05516112694378,0.0398634444072448,0.0398634444072448
Panx1,208.208056210957,0.483468735808632,0.23544292071101,2.05344350277601,0.0400295838346433,0.0400295838346433
Havcr2,38.7192821338594,-0.999969704004839,0.486986203653597,-2.05338405175054,0.0400353448137829,0.0400353448137829
C030037D09Rik,13.258084898111,-1.70424383284935,0.830746075765101,-2.05146179147434,0.0402219968691529,0.0402219968691529
Mlc1,2160.80855928613,-0.413998153615935,0.201855117459882,-2.05096684605093,0.0402701755246072,0.0402701755246072
Dhrs4,51.696352438442,-0.852051191979442,0.41553061614391,-2.05051362974504,0.0403143351280136,0.0403143351280136
Cdh13,1208.71622672342,0.653487184990335,0.318829735002306,2.04964315823807,0.0403992656101456,0.0403992656101456
Layn,78.9735095966688,-0.970477684656817,0.473492716244549,-2.04961481214335,0.0404020338409773,0.0404020338409773
Ccdc172,2.08208318738972,-4.47628588878176,2.1844046773995,-2.04920175052487,0.0404423909796334,0.0404423909796334
Rad54l,5.57270582882314,2.5629825203989,1.25185804090421,2.04734277901644,0.0406244403895825,0.0406244403895825
Scgb1b3,10.9018244292957,6.93344992327664,3.38693739764579,2.04711487377829,0.0406468069194895,0.0406468069194895
LOC118568243,2.72635894917344,4.13552034107822,2.02096849615105,2.04630618881707,0.0407262551927012,0.0407262551927012
Chst3,30.6426981836257,-1.06692579118932,0.521543006574511,-2.04571009051944,0.0407849023803851,0.0407849023803851
Arhgef11,412.288431207089,0.476441041711938,0.233294865525551,2.04222686443889,0.0411290328519821,0.0411290328519821
1500012K07Rik,2.14289227283103,-4.53254295160991,2.22144760715683,-2.04035554879055,0.0413149258506242,0.0413149258506242
Elk3,85.0547210552431,-0.728006537649615,0.356878752172027,-2.03992681889532,0.0413576151271023,0.0413576151271023
Rnase6,1.8022133625466,-4.28201435189572,2.10087087243038,-2.03820920556726,0.0415290152738794,0.0415290152738794
Ccdc171,13.4955606105195,1.73409736022194,0.850876463878381,2.03801307691337,0.041548625104087,0.041548625104087
Tekt5,36.2794760154546,1.04358705585342,0.512652969706537,2.03565982744782,0.0417845256759863,0.0417845256759863
S100a8,6.06926392735526,-3.43568122658748,1.68839145041307,-2.03488428334964,0.0418625177652261,0.0418625177652261
S100a6,118.079674524559,-0.710220619984049,0.349323237871739,-2.03313304981108,0.0420390827718705,0.0420390827718705
Stk38,176.199115997459,-0.544533937699193,0.267889809215021,-2.03267880661382,0.0420849838290577,0.0420849838290577
Spidr,29.0368387562135,-1.26966636238557,0.624904695980492,-2.03177599808789,0.0421763381091041,0.0421763381091041
Muc3a,10.2156670644753,1.73009580765565,0.852249851078313,2.03003356992863,0.0423531270921198,0.0423531270921198
Gm35833,2.60708432237675,-4.01487627489461,1.97797066858245,-2.02979565807816,0.042377314501242,0.042377314501242
Gm33250,2.5377226222205,4.02840946693748,1.98493942677873,2.02948735492398,0.0424086756524098,0.0424086756524098
Morn1,63.9915490685664,0.773600158729511,0.381527027179299,2.02764182775958,0.0425968167462386,0.0425968167462386
Gm32245,2.07797160299838,4.54342310503522,2.24257418017299,2.02598564863739,0.0427662553315396,0.0427662553315396
Cd209a,15.9000942100875,-1.91590955164225,0.945821495640416,-2.02565659638025,0.0427999874220717,0.0427999874220717
Cetn4,44.4071302049191,0.830677557858947,0.410120259572942,2.02544872746333,0.0428213082521708,0.0428213082521708
Chst9,7.95135992903248,-2.38144818039786,1.17592579980354,-2.02516874856877,0.0428500394952332,0.0428500394952332
Spata33,39.7771022014471,-0.886259721757797,0.437799593787926,-2.02435026056034,0.0429341256524427,0.0429341256524427
Gbp3,35.6556776521798,-1.05976685895519,0.524740517681016,-2.01960173313587,0.0434247152441201,0.0434247152441201
Sp1,324.033510408108,-0.522700981142719,0.258894847994374,-2.01897019269413,0.0434903176768122,0.0434903176768122
Aldh1a1,181.474668779272,-1.01153306415502,0.501045273175187,-2.0188456379297,0.0435032659127551,0.0435032659127551
D930020B18Rik,2.57695625231866,4.06371928104123,2.01339848980058,2.01833829797087,0.0435560406820853,0.0435560406820853
Ggta1,70.5351969181037,-0.780469687693014,0.386737436423127,-2.01808672806919,0.043582229661038,0.043582229661038
Gon7,75.8534947267868,-0.739451613543894,0.366747021974601,-2.01624435711193,0.0437744301908576,0.0437744301908576
F630042J09Rik,26.1106355325816,1.56691881285514,0.777345638983345,2.01572985590353,0.0438282318646631,0.0438282318646631
Tprkb,780.386397610829,-0.46408503312146,0.230427416994702,-2.01401829337058,0.0440076129025665,0.0440076129025665
Gm19531,13.7696886354086,1.68540816792739,0.836853932438729,2.0139812966115,0.0440114971970867,0.0440114971970867
Gm40760,2.17555613069117,-4.54787410953374,2.25962972327949,-2.01266343006554,0.0441500490789728,0.0441500490789728
Ccdc122,12.5322567538005,-1.67632501069988,0.833266180476068,-2.01175212672396,0.0442460727274527,0.0442460727274527
Mrpl42,266.986027878553,-0.453913747716725,0.225708640599219,-2.01106057132619,0.0443190592074118,0.0443190592074118
Rbm38,3.56079674466772,3.182303473984,1.58243712956401,2.01101415944454,0.0443239611349443,0.0443239611349443
P2ry10b,4.08494742450202,-3.24120567014023,1.6148807909404,-2.00708664585252,0.0447404378981828,0.0447404378981828
Nol7,311.767852274889,-0.45490390682135,0.227077713631484,-2.00329613834142,0.0451455117470551,0.0451455117470551
Rilp,7.63838030327786,-2.1217450672728,1.05918101917159,-2.00319400448874,0.0451564689547287,0.0451564689547287
2700046A07Rik,2.48083617155935,-4.74729636581748,2.37224218808546,-2.00118537207571,0.0453724167645253,0.0453724167645253
LOC115489419,2.42691856298054,4.77100721858648,2.38437863702787,2.00094361880944,0.045398466216808,0.045398466216808
Sall1,134.852453409216,-0.637871825066587,0.31914846984357,-1.99866797224263,0.0456442905481972,0.0456442905481972
Lipo1,2.44417347377943,4.77782220322102,2.39129282259311,1.99800800557749,0.0457157922084038,0.0457157922084038
Nrap,2.07922023407332,-4.49221324303301,2.24913302226439,-1.99730882903063,0.0457916448409993,0.0457916448409993
Fbxo40,2.14873340094324,-4.54100488518032,2.27543230626337,-1.99566687731413,0.0459701947194227,0.0459701947194227
Cdkn2c,26.3384529155746,-1.16292673525407,0.583231740678089,-1.9939359505743,0.0461590545137034,0.0461590545137034
Slc25a40,83.1169415816749,-0.783534378168363,0.393215965010493,-1.99263114392483,0.0463018522726109,0.0463018522726109
Oip5,5.69184965293929,2.82672855641696,1.41876863739543,1.99238162016765,0.0463292024207044,0.0463292024207044
Lrrd1,4.87894617363141,-3.54764291210256,1.78292748837879,-1.98978530267006,0.0466145911398412,0.0466145911398412
Megf10,277.021811213706,-0.669151595401063,0.336454172248498,-1.98883429184181,0.0467194963804958,0.0467194963804958
Lmln,120.703407442671,0.546434671241562,0.274967394185979,1.98727079208516,0.0468923965744601,0.0468923965744601
Pla2g4a,47.6401037570968,-0.928783317997776,0.467516080921881,-1.98663394886083,0.0469629762587767,0.0469629762587767
Gm20684,2.54451157885977,-3.98869400538861,2.00783159221347,-1.98656800742507,0.0469702894807267,0.0469702894807267
Gm39307,2.04783209501233,4.51358992323335,2.27309974519217,1.98565414156595,0.0470717402803241,0.0470717402803241
Osbpl11,250.426822689359,0.472193099852215,0.237802740948172,1.98565036706254,0.0470721596804072,0.0470721596804072
B2m,904.836172758566,-0.462789165842335,0.233197323352356,-1.98453892690299,0.0471957930283957,0.0471957930283957
Rpl7,628.368942960828,-0.494121390534804,0.249092264970757,-1.98368821525956,0.0472906081238374,0.0472906081238374
S100b,1083.93063651216,-0.5728001384885,0.288798548372417,-1.98338995024951,0.0473238888154913,0.0473238888154913
Elovl5,1364.73675930432,-0.494982672624158,0.249609245207489,-1.98303020472139,0.0473640557636617,0.0473640557636617
Msl3l2,154.086123149344,-0.604823075423626,0.305116085827909,-1.98227200569411,0.047448805440676,0.047448805440676
Ppp1cc,78.447422471139,0.646041169349514,0.326024165034273,1.98157449243555,0.0475268843791249,0.0475268843791249
Carmil3,29.29090725039,1.44384600881572,0.728862845450237,1.98095707282736,0.0475960878150833,0.0475960878150833
2500002B13Rik,4.10122183961681,-2.79812266894158,1.41274262907121,-1.98063158240024,0.0476326044762793,0.0476326044762793
Lpar6,20.8809419931289,-1.15424883768161,0.58277103202166,-1.98062150357314,0.0476337355923208,0.0476337355923208
E430024I08Rik,56.5691005903413,-0.824051592269134,0.416444379576181,-1.97877947856513,0.0478408399555021,0.0478408399555021
2700046G09Rik,16.6819005169164,-1.59013108094586,0.803727909600602,-1.97844452326664,0.0478785811813745,0.0478785811813745
Mpzl3,99.0728028858203,-0.703808375579527,0.355959860592733,-1.97721275204336,0.0480175867789908,0.0480175867789908
Stum,3404.37341288607,0.403141937625486,0.203913200131122,1.9770271731612,0.0480385587537398,0.0480385587537398
Gm34969,9.24941711420607,-2.31373629460667,1.17072813478054,-1.97632244914007,0.0481182686159475,0.0481182686159475
Gm52797,3.53396582266324,-3.64741618640108,1.846646490031,-1.97515669950444,0.0482503680598865,0.0482503680598865
Cfap126,6.30325682786603,-2.77361131195548,1.40534553459474,-1.97361520258098,0.0484255137677723,0.0484255137677723
Ddr2,163.995586527195,-0.921464474369124,0.466919169064791,-1.97349891677131,0.0484387478561319,0.0484387478561319
Pgf,23.1444041609699,1.23095335008558,0.623866588213293,1.97310350216212,0.048483771361391,0.048483771361391
Fam216b,2.59692022763134,-4.81271143448552,2.43963959022634,-1.97271410652875,0.0485281438641173,0.0485281438641173
Ankrd54,47.1480276255478,-0.888373442182983,0.450387925849777,-1.97246282858678,0.048556795647511,0.048556795647511
Rnf122,26.6021381461817,-1.02880211910181,0.522376556128938,-1.96946456924815,0.0488997673540149,0.0488997673540149
LOC118567548,5.20056726995467,-2.73892439239416,1.39142136760842,-1.96843634585103,0.0490178533993771,0.0490178533993771
4930594M22Rik,2.40673345400512,3.96687451427462,2.01562965461127,1.96805722975914,0.0490614532369504,0.0490614532369504
Ggt5,10.5439885384672,-1.68660421902366,0.857236552268552,-1.96748985395023,0.049126764481276,0.049126764481276
Gm32771,5.67372349029924,-3.05107919399935,1.55079461168204,-1.96742958159369,0.0491337067827483,0.0491337067827483
Gja1,3451.06385386561,-0.427365199324662,0.217341673508005,-1.96632883342973,0.0492606382433337,0.0492606382433337
Ankrd7,6.97231530565699,-2.08319857265744,1.05982945970105,-1.96559791161595,0.0493450755407258,0.0493450755407258
Gm40371,11.4959335739736,1.66029683506529,0.844854223390545,1.96518735315335,0.04939255717097,0.04939255717097
4833419F23Rik,1.70215653671462,-4.19827754827149,2.13733895428025,-1.96425444820719,0.0495005913833385,0.0495005913833385
Cyyr1,62.8956659648454,-0.848108194818675,0.431989299443384,-1.96326204355399,0.0496157334215458,0.0496157334215458
Tgfbr2,204.630918524427,-0.527976008857611,0.26893961545082,-1.96317678216566,0.049625636197442,0.049625636197442
Gm38786,1.96588408662974,4.45837814586991,2.27182318507095,1.96246705076684,0.0497081330676943,0.0497081330676943
Chaf1a,15.1867501319226,1.43853087378223,0.733051369181614,1.96238754098259,0.0497173821865552,0.0497173821865552
Selenop,2768.98455731195,-0.472003540976636,0.240587234973491,-1.96188106583728,0.0497763327047026,0.0497763327047026
Heatr5a,96.238259155851,-0.650449771941577,0.331570352446344,-1.96172476562673,0.0497945368966558,0.0497945368966558
Rnpc3,55.4118945985341,-0.760205206064145,0.387765610468768,-1.96047608539895,0.0499401704921632,0.0499401704921632
